"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","PT","VSM",FALSE,FALSE,357.413072899957,379.880776008552,TRUE,TRUE
"spot0.1","singlet","PT","UROTHELIUM",FALSE,FALSE,460.055876448262,460.357179169974,TRUE,TRUE
"spot0.10","doublet_certain","PT","ENDO",FALSE,FALSE,377.563093887812,407.608281403761,TRUE,TRUE
"spot0.11","singlet","PT","ENDO",FALSE,FALSE,360.554319119834,360.666731849482,TRUE,TRUE
"spot0.12","singlet","PT","CCD",FALSE,FALSE,383.924322001251,397.494006625449,TRUE,TRUE
"spot0.13","singlet","PT","CCD",FALSE,FALSE,353.897910147776,356.349639445672,TRUE,TRUE
"spot0.14","singlet","DCT","ENDO",FALSE,FALSE,319.006106980024,340.799667463702,TRUE,TRUE
"spot0.15","singlet","ENDO","CCD",FALSE,FALSE,238.868237647011,246.296376246567,TRUE,TRUE
"spot0.16","singlet","PT","ENDO",FALSE,FALSE,351.014584031984,362.657286420798,TRUE,TRUE
"spot0.17","singlet","PT","ENDO",FALSE,FALSE,402.128763203213,403.442035915658,TRUE,TRUE
"spot0.18","reject","PT","TAL",FALSE,FALSE,351.835454952596,401.835454952596,TRUE,TRUE
"spot0.19","singlet","CCD","VSM",FALSE,FALSE,355.892316203214,379.198681707637,TRUE,TRUE
"spot0.2","singlet","PT","TAL",FALSE,FALSE,387.233675148804,387.638241878876,TRUE,TRUE
"spot0.20","singlet","PT","CCD",FALSE,FALSE,409.357359175011,414.410540328128,TRUE,TRUE
"spot0.21","singlet","PT","DCT",FALSE,FALSE,380.50595176159,403.788810402574,TRUE,TRUE
"spot0.22","singlet","DCT","PT",FALSE,FALSE,340.718780557519,342.107336015483,TRUE,TRUE
"spot0.23","doublet_certain","PT","TAL",FALSE,FALSE,368.735905808891,405.408652415523,TRUE,TRUE
"spot0.24","singlet","TAL","PT",FALSE,FALSE,284.612503908238,289.067254871938,TRUE,TRUE
"spot0.3","singlet","PT","VSM",FALSE,FALSE,339.041434238845,352.806006045017,TRUE,TRUE
