"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","PT","VSM",FALSE,FALSE,412.04408776758,412.502601352471,TRUE,TRUE
"spot0.1","singlet","TAL","PT",FALSE,FALSE,270.848199551519,277.769809295317,TRUE,TRUE
"spot0.10","singlet","VSM","TAL",FALSE,FALSE,291.095843123147,305.546319100965,TRUE,TRUE
"spot0.11","doublet_certain","PT","TAL",FALSE,FALSE,315.522302737291,341.542077686033,TRUE,TRUE
"spot0.12","singlet","PT","DCT",FALSE,FALSE,391.802554257374,410.926222764626,TRUE,TRUE
"spot0.13","singlet","DCT","CCD",FALSE,FALSE,332.453624949561,335.489169088097,TRUE,TRUE
"spot0.14","doublet_certain","CCD","PT",FALSE,FALSE,410.895426601576,437.959257312215,TRUE,TRUE
"spot0.15","doublet_uncertain","TAL","PT",FALSE,FALSE,389.978617783231,423.796793925948,TRUE,TRUE
"spot0.16","singlet","TAL","PT",FALSE,FALSE,367.890928895286,390.28435120052,TRUE,TRUE
"spot0.17","singlet","IMMUNE","PT",FALSE,FALSE,353.18255259575,361.166616839062,TRUE,TRUE
"spot0.18","singlet","PT","ENDO",FALSE,FALSE,330.796865346999,340.607570803765,TRUE,TRUE
"spot0.19","singlet","PT","DCT",FALSE,FALSE,400.582083997652,414.984988499304,TRUE,TRUE
"spot0.2","singlet","CCD","TAL",FALSE,FALSE,333.433413898027,336.517484847132,TRUE,TRUE
"spot0.20","singlet","PT","DCT",FALSE,FALSE,401.758642440392,417.466904614041,TRUE,TRUE
"spot0.21","singlet","PT","TAL",FALSE,FALSE,408.48828822058,409.164055782775,TRUE,TRUE
"spot0.22","singlet","PT","TAL",FALSE,FALSE,363.114394925015,368.943255701632,TRUE,TRUE
"spot0.23","singlet","PT","UROTHELIUM",FALSE,FALSE,412.973094744782,414.994180677243,TRUE,TRUE
"spot0.24","singlet","PT","CCD",FALSE,FALSE,435.202143160897,435.764384990316,TRUE,TRUE
"spot0.3","singlet","CCD","PT",FALSE,FALSE,348.765591158909,351.113402289941,TRUE,TRUE
"spot0.4","singlet","CCD","PT",FALSE,FALSE,400.681768084964,411.58957372713,TRUE,TRUE
"spot0.5","singlet","CCD","VSM",FALSE,FALSE,381.117390327828,383.830601075408,TRUE,TRUE
"spot0.6","singlet","CCD","VSM",FALSE,FALSE,348.715654969659,348.848515834047,TRUE,TRUE
"spot0.7","singlet","CCD","UROTHELIUM",FALSE,FALSE,332.913874512009,334.860926721691,TRUE,TRUE
