"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","TAL","PT",FALSE,FALSE,348.844456635009,367.45209328239,TRUE,TRUE
"spot0.1","singlet","PT","CCD",FALSE,FALSE,353.305354144922,369.345041402535,TRUE,TRUE
"spot0.10","singlet","PT","VSM",FALSE,FALSE,349.692985692176,357.095828698518,TRUE,TRUE
"spot0.11","singlet","PT","PODS",FALSE,FALSE,416.812270779981,418.000496890146,TRUE,TRUE
"spot0.12","singlet","PT","CCD",FALSE,FALSE,413.434785013359,413.422752808662,TRUE,TRUE
"spot0.13","singlet","PT","ENDO",FALSE,FALSE,348.897326267293,349.464665363493,TRUE,TRUE
"spot0.14","singlet","PT","VSM",FALSE,FALSE,365.277261347012,365.363931790807,TRUE,TRUE
"spot0.15","singlet","PT","CCD",FALSE,FALSE,411.522316899648,411.501383405136,TRUE,TRUE
"spot0.16","singlet","PT","CCD",FALSE,FALSE,364.698372256013,380.835114364174,TRUE,TRUE
"spot0.17","singlet","CCD","DCT",FALSE,FALSE,344.380567429663,364.759209236777,TRUE,TRUE
"spot0.18","singlet","DCT","TAL",FALSE,FALSE,283.275083982179,283.509976702452,TRUE,TRUE
"spot0.19","singlet","ENDO","PT",FALSE,FALSE,299.22973777852,318.670785786443,TRUE,TRUE
"spot0.2","singlet","TAL","CCD",FALSE,FALSE,332.821976298332,339.212320152913,TRUE,TRUE
"spot0.20","singlet","PT","TAL",FALSE,FALSE,387.284013077155,394.37470825408,TRUE,TRUE
"spot0.21","doublet_certain","PT","DCT",FALSE,FALSE,387.226419543059,425.490561427662,TRUE,TRUE
"spot0.22","singlet","TAL","DCT",FALSE,FALSE,258.872723765083,262.358757783567,TRUE,TRUE
"spot0.23","singlet","DCT","TAL",FALSE,FALSE,293.500909136022,298.031846599327,TRUE,TRUE
"spot0.24","singlet","PT","DCT",FALSE,FALSE,407.886650861691,412.179868343481,TRUE,TRUE
"spot0.3","singlet","PT","TAL",FALSE,FALSE,386.947742195015,392.85258623224,TRUE,TRUE
"spot0.4","singlet","PT","TAL",FALSE,FALSE,428.416464915699,430.03966497837,TRUE,TRUE
"spot0.5","doublet_certain","DCT","PT",FALSE,FALSE,396.07346631452,424.182533500046,TRUE,TRUE
"spot0.6","doublet_certain","DCT","PT",FALSE,FALSE,369.629767429316,413.779180946236,TRUE,TRUE
"spot0.7","doublet_certain","PT","CCD",FALSE,FALSE,391.600991940081,427.108699348771,TRUE,TRUE
"spot0.8","singlet","CCD","PT",FALSE,FALSE,351.444823433488,352.112105423206,TRUE,TRUE
"spot0.9","singlet","PT","VSM",FALSE,FALSE,350.534104417232,362.257208660186,TRUE,TRUE
"spot1.0","singlet","PT","TAL",FALSE,FALSE,413.560520779237,417.035751882095,TRUE,TRUE
"spot1.1","singlet","PT","DCT",FALSE,FALSE,443.563530495801,466.202735281672,TRUE,TRUE
"spot1.10","singlet","PT","VSM",FALSE,FALSE,386.683519312265,403.620461742923,TRUE,TRUE
"spot1.11","singlet","PT","ENDO",FALSE,FALSE,417.858967980821,420.702548856228,TRUE,TRUE
"spot1.12","singlet","PT","TAL",FALSE,FALSE,395.370070555707,395.439065642829,TRUE,TRUE
"spot1.13","singlet","PT","VSM",FALSE,FALSE,417.893439249555,418.439389882613,TRUE,TRUE
"spot1.14","singlet","PT","TAL",FALSE,FALSE,392.094519574385,394.624758594166,TRUE,TRUE
"spot1.15","singlet","PT","DCT",FALSE,FALSE,389.594404978546,400.702432915184,TRUE,TRUE
"spot1.16","doublet_certain","TAL","PT",FALSE,FALSE,322.534292298781,350.607906566695,TRUE,TRUE
"spot1.17","singlet","PT","DCT",FALSE,FALSE,387.809805470789,391.400757782268,TRUE,TRUE
"spot1.18","singlet","PT","DCT",FALSE,FALSE,379.823116884312,390.658490240001,TRUE,TRUE
"spot1.19","singlet","PT","VSM",FALSE,FALSE,336.532527180374,360.665303943064,TRUE,TRUE
"spot1.2","singlet","PT","TAL",FALSE,FALSE,404.700616994026,429.009353810243,TRUE,TRUE
"spot1.20","reject","TAL","VSM",FALSE,FALSE,275.18146084395,325.18146084395,TRUE,TRUE
