"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","TAL","PT",FALSE,FALSE,336.999865664891,344.18208752671,TRUE,TRUE
"spot0.1","singlet","TAL","ENDO",FALSE,FALSE,315.32265180385,329.394996717571,TRUE,TRUE
"spot0.10","singlet","PT","ENDO",FALSE,FALSE,371.944594005366,373.903378444236,TRUE,TRUE
"spot0.11","singlet","ENDO","PT",FALSE,FALSE,253.77564517651,256.349860230797,TRUE,TRUE
"spot0.12","singlet","TAL","ENDO",FALSE,FALSE,277.555400896932,287.814555681563,TRUE,TRUE
"spot0.13","singlet","VSM","TAL",FALSE,FALSE,239.304139847976,243.964148071113,TRUE,TRUE
"spot0.14","singlet","TAL","VSM",FALSE,FALSE,265.030983082535,271.106154584931,TRUE,TRUE
"spot0.15","singlet","TAL","CCD",FALSE,FALSE,257.644575659303,258.08380063718,TRUE,TRUE
"spot0.16","singlet","VSM","TAL",FALSE,FALSE,287.040088349583,299.991267741664,TRUE,TRUE
"spot0.17","singlet","PT","VSM",FALSE,FALSE,376.619458159184,377.225889520863,TRUE,TRUE
"spot0.18","singlet","IMMUNE","VSM",FALSE,FALSE,310.196352088336,327.768007645535,TRUE,TRUE
"spot0.19","singlet","VSM","IMMUNE",FALSE,FALSE,300.935512967113,317.842496714951,TRUE,TRUE
"spot0.2","doublet_uncertain","ENDO","DCT",FALSE,FALSE,358.19816182075,392.923409852397,TRUE,TRUE
"spot0.20","singlet","VSM","UROTHELIUM",FALSE,FALSE,247.313767328036,248.831725512577,TRUE,TRUE
"spot0.21","singlet","PT","TAL",FALSE,FALSE,429.743784477618,431.1181638627,TRUE,TRUE
"spot0.22","singlet","CCD","TAL",FALSE,FALSE,344.420805073123,345.969311511147,TRUE,TRUE
"spot0.23","singlet","CCD","PT",FALSE,FALSE,389.722378661413,400.369730559456,TRUE,TRUE
"spot0.24","singlet","PT","VSM",FALSE,FALSE,392.842976601975,396.119930351882,TRUE,TRUE
"spot0.3","doublet_certain","PT","DCT",FALSE,FALSE,388.558765546852,416.661301718787,TRUE,TRUE
"spot0.4","doublet_certain","PT","DCT",FALSE,FALSE,392.161845047158,431.19749649782,TRUE,TRUE
"spot0.5","singlet","PT","PODS",FALSE,FALSE,391.426886781233,393.199072679877,TRUE,TRUE
"spot0.6","singlet","PT","TAL",FALSE,FALSE,376.934834593955,377.337495066215,TRUE,TRUE
"spot0.7","singlet","PT","TAL",FALSE,FALSE,374.197336012843,374.674030937429,TRUE,TRUE
"spot0.8","singlet","PT","DCT",FALSE,FALSE,444.16044121733,445.225139532299,TRUE,TRUE
"spot0.9","singlet","TAL","PT",FALSE,FALSE,336.388055172348,342.819865133939,TRUE,TRUE
"spot1.0","singlet","PT","CCD",FALSE,FALSE,355.565959357293,355.528777678645,TRUE,TRUE
"spot1.1","singlet","PT","ENDO",FALSE,FALSE,309.443326929648,324.009913858907,TRUE,TRUE
"spot1.10","singlet","PT","DCT",FALSE,FALSE,367.650098950754,382.956304208297,TRUE,TRUE
"spot1.11","singlet","PT","VSM",FALSE,FALSE,348.574832823736,359.371107155713,TRUE,TRUE
"spot1.12","singlet","VSM","TAL",FALSE,FALSE,269.994166613369,276.667372578381,TRUE,TRUE
"spot1.13","singlet","TAL","IMMUNE",FALSE,FALSE,287.480775112097,292.05778003776,TRUE,TRUE
"spot1.14","singlet","TAL","PT",FALSE,FALSE,310.133265120416,310.62986784744,TRUE,TRUE
