"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","PT","TAL",FALSE,FALSE,388.717537311336,391.703704988762,TRUE,TRUE
"spot0.1","singlet","PT","DCT",FALSE,FALSE,400.820747693302,402.160919135873,TRUE,TRUE
"spot0.10","singlet","PT","DCT",FALSE,FALSE,389.644809258871,389.704382663282,TRUE,TRUE
"spot0.11","singlet","PT","ENDO",FALSE,FALSE,400.67493483878,401.194247107055,TRUE,TRUE
"spot0.12","singlet","PT","TAL",FALSE,FALSE,388.872825727913,390.030897384624,TRUE,TRUE
"spot0.13","singlet","PT","TAL",FALSE,FALSE,374.718033487191,377.020151760592,TRUE,TRUE
"spot0.14","singlet","TAL","PODS",FALSE,FALSE,291.433858923985,297.721778722165,TRUE,TRUE
"spot0.15","singlet","TAL","ENDO",FALSE,FALSE,295.772196647458,296.984248109636,TRUE,TRUE
"spot0.16","singlet","TAL","CCD",FALSE,FALSE,232.548192399495,232.539719532668,TRUE,TRUE
"spot0.17","singlet","TAL","DCT",FALSE,FALSE,304.80907787756,313.514145078913,TRUE,TRUE
"spot0.18","reject","DCT","PT",FALSE,FALSE,347.537737695042,397.537737695042,TRUE,TRUE
"spot0.19","singlet","TAL","ENDO",FALSE,FALSE,293.861376897012,299.419204348242,TRUE,TRUE
"spot0.2","reject","DCT","IMMUNE",FALSE,FALSE,329.089083439264,379.089083439264,TRUE,TRUE
"spot0.20","doublet_certain","ENDO","PT",FALSE,FALSE,286.700802028602,318.329796490602,TRUE,TRUE
"spot0.21","doublet_certain","DCT","PT",FALSE,FALSE,319.163369909274,346.179010550779,TRUE,TRUE
"spot0.22","doublet_uncertain","PT","TAL",FALSE,FALSE,353.872078396013,391.818160200743,TRUE,TRUE
"spot0.23","doublet_certain","PT","PODS",FALSE,FALSE,404.069152624652,430.587652521245,TRUE,TRUE
"spot0.24","singlet","PT","DCT",FALSE,FALSE,414.625375706909,417.273400949099,TRUE,TRUE
"spot0.3","singlet","PT","ENDO",FALSE,FALSE,443.163936880771,444.120882675974,TRUE,TRUE
"spot0.4","singlet","PT","ENDO",FALSE,FALSE,429.210553041451,430.995221597534,TRUE,TRUE
"spot0.5","singlet","ENDO","PT",FALSE,FALSE,322.406997676648,347.216705303539,TRUE,TRUE
"spot0.6","doublet_uncertain","PT","ENDO",FALSE,FALSE,307.142155672097,343.659964003363,TRUE,TRUE
"spot0.7","doublet_certain","PT","DCT",FALSE,FALSE,407.544527073122,438.291258370555,TRUE,TRUE
"spot0.8","singlet","CCD","ENDO",FALSE,FALSE,368.236765681027,371.746561549242,TRUE,TRUE
"spot0.9","singlet","ENDO","PT",FALSE,FALSE,292.964711917089,309.886371502515,TRUE,TRUE
"spot1.0","doublet_certain","PT","TAL",FALSE,FALSE,350.382686216034,379.111587116952,TRUE,TRUE
"spot1.1","singlet","PT","CCD",FALSE,FALSE,423.906681666626,437.882022254498,TRUE,TRUE
"spot1.10","singlet","PT","CCD",FALSE,FALSE,397.325409771187,399.195201688867,TRUE,TRUE
"spot1.11","singlet","PT","CCD",FALSE,FALSE,435.273026606966,447.874491981375,TRUE,TRUE
"spot1.12","singlet","PT","DCT",FALSE,FALSE,350.818232818802,354.898856241635,TRUE,TRUE
"spot1.13","singlet","PT","DCT",FALSE,FALSE,378.31293132965,397.850999026727,TRUE,TRUE
"spot1.14","doublet_certain","PT","TAL",FALSE,FALSE,378.774295030819,416.307496623733,TRUE,TRUE
"spot1.15","doublet_certain","PT","TAL",FALSE,FALSE,343.99743072789,382.027316477732,TRUE,TRUE
"spot1.16","singlet","PT","TAL",FALSE,FALSE,376.855631749959,394.965572279745,TRUE,TRUE
"spot1.17","singlet","PT","DCT",FALSE,FALSE,355.144848968936,365.965095725827,TRUE,TRUE
"spot1.18","singlet","DCT","PT",FALSE,FALSE,315.641338247309,316.21947136313,TRUE,TRUE
"spot1.19","singlet","DCT","TAL",FALSE,FALSE,349.24171781266,361.355575108839,TRUE,TRUE
"spot1.2","singlet","DCT","PT",FALSE,FALSE,303.718043352192,325.494237665426,TRUE,TRUE
"spot1.20","singlet","PT","TAL",FALSE,FALSE,351.273202087963,367.097354171563,TRUE,TRUE
"spot1.21","singlet","PT","DCT",FALSE,FALSE,372.983317610935,387.476232098956,TRUE,TRUE
"spot1.22","doublet_uncertain","DCT","PODS",FALSE,FALSE,366.839226455749,400.712391968114,TRUE,TRUE
