"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","PT","DCT",FALSE,FALSE,432.44415532425,432.947830324566,TRUE,TRUE
"spot0.1","singlet","PT","CCD",FALSE,FALSE,383.46454470592,394.614329607507,TRUE,TRUE
"spot0.10","singlet","PT","ENDO",FALSE,FALSE,341.490493371874,362.344438331636,TRUE,TRUE
"spot0.11","reject","DCT","ENDO",FALSE,FALSE,280.170953986632,330.170953986632,TRUE,TRUE
"spot0.12","singlet","PT","TAL",FALSE,FALSE,457.746831281351,458.798119189259,TRUE,TRUE
"spot0.13","singlet","PT","CCD",FALSE,FALSE,371.087309981673,371.075624576111,TRUE,TRUE
"spot0.14","singlet","PT","ENDO",FALSE,FALSE,391.259038950844,392.348453710713,TRUE,TRUE
"spot0.15","singlet","PT","DCT",FALSE,FALSE,390.543273087298,391.382161022194,TRUE,TRUE
"spot0.16","singlet","CCD","VSM",FALSE,FALSE,390.142501969101,412.356390529671,TRUE,TRUE
"spot0.17","singlet","TAL","DCT",FALSE,FALSE,299.794453261572,305.593893714275,TRUE,TRUE
"spot0.18","singlet","PT","DCT",FALSE,FALSE,349.890813269783,358.135915125847,TRUE,TRUE
"spot0.19","singlet","PT","PODS",FALSE,FALSE,424.795195277388,425.392942823502,TRUE,TRUE
"spot0.2","singlet","CCD","PT",FALSE,FALSE,391.072065693321,412.338782361598,TRUE,TRUE
"spot0.20","singlet","PT","DCT",FALSE,FALSE,381.759789539955,385.736438664582,TRUE,TRUE
"spot0.21","singlet","DCT","IMMUNE",FALSE,FALSE,300.207221815867,301.676797703839,TRUE,TRUE
"spot0.22","doublet_certain","DCT","PT",FALSE,FALSE,312.043586154385,337.437888611846,TRUE,TRUE
"spot0.23","singlet","PT","ENDO",FALSE,FALSE,386.457451062348,388.483847330312,TRUE,TRUE
"spot0.24","singlet","ENDO","DCT",FALSE,FALSE,237.85761605098,238.572564468014,TRUE,TRUE
"spot0.3","singlet","PT","TAL",FALSE,FALSE,390.352272430023,398.19662904772,TRUE,TRUE
"spot0.4","singlet","TAL","PT",FALSE,FALSE,317.020845831021,327.64447315187,TRUE,TRUE
"spot0.5","singlet","PT","ENDO",FALSE,FALSE,405.233727514735,405.569366034449,TRUE,TRUE
"spot0.6","doublet_uncertain","PT","TAL",FALSE,FALSE,351.881196170127,383.023211640093,TRUE,TRUE
"spot0.7","singlet","DCT","ENDO",FALSE,FALSE,335.487104776885,343.374033391395,TRUE,TRUE
"spot0.8","singlet","TAL","UROTHELIUM",FALSE,FALSE,287.078970273312,297.368661469736,TRUE,TRUE
"spot0.9","reject","ENDO","PT",FALSE,FALSE,359.61218771822,409.61218771822,TRUE,TRUE
"spot1.0","singlet","PT","IMMUNE",FALSE,FALSE,371.074550089076,378.277586145753,TRUE,TRUE
"spot1.1","singlet","IMMUNE","TAL",FALSE,FALSE,324.63365713252,327.715621237692,TRUE,TRUE
"spot1.10","singlet","PT","TAL",FALSE,FALSE,386.682503422518,391.695755861538,TRUE,TRUE
"spot1.11","singlet","TAL","PT",FALSE,FALSE,344.024384401954,368.829715305343,TRUE,TRUE
"spot1.12","doublet_certain","PT","DCT",FALSE,FALSE,360.31492475727,393.950999175751,TRUE,TRUE
"spot1.13","singlet","PT","DCT",FALSE,FALSE,388.497008415036,392.596652237228,TRUE,TRUE
"spot1.14","singlet","PT","CCD",FALSE,FALSE,386.79945997676,403.822808771656,TRUE,TRUE
"spot1.15","singlet","PT","TAL",FALSE,FALSE,294.585386401011,315.526772593702,TRUE,TRUE
"spot1.16","singlet","CCD","PT",FALSE,FALSE,420.13690674618,438.743234820109,TRUE,TRUE
"spot1.17","singlet","PT","DCT",FALSE,FALSE,369.263459567275,389.973289315549,TRUE,TRUE
"spot1.18","singlet","PT","ENDO",FALSE,FALSE,447.298262608644,449.65337032679,TRUE,TRUE
"spot1.19","singlet","PT","TAL",FALSE,FALSE,421.976926463459,443.271835196808,TRUE,TRUE
"spot1.2","singlet","CCD","PT",FALSE,FALSE,352.651567160243,365.61527909208,TRUE,TRUE
"spot1.20","singlet","DCT","PT",FALSE,FALSE,305.76882823104,315.746634446277,TRUE,TRUE
"spot1.21","singlet","DCT","VSM",FALSE,FALSE,267.931218705412,274.060144227618,TRUE,TRUE
"spot1.22","singlet","DCT","PT",FALSE,FALSE,356.70886712513,359.073225499907,TRUE,TRUE
"spot1.23","singlet","PT","CCD",FALSE,FALSE,366.011362129512,372.463031545351,TRUE,TRUE
"spot1.24","singlet","CCD","ENDO",FALSE,FALSE,340.520867606814,362.073264450018,TRUE,TRUE
"spot1.3","singlet","PT","PODS",FALSE,FALSE,445.570079419454,448.321264061244,TRUE,TRUE
"spot1.4","singlet","PT","TAL",FALSE,FALSE,386.971266792416,391.686950428237,TRUE,TRUE
"spot1.5","singlet","PT","IMMUNE",FALSE,FALSE,411.336114962736,415.947224731701,TRUE,TRUE
"spot1.6","doublet_certain","PT","TAL",FALSE,FALSE,358.455747739055,385.677060823027,TRUE,TRUE
"spot1.7","doublet_uncertain","VSM","TAL",FALSE,FALSE,290.763523275677,320.936862752069,TRUE,TRUE
"spot1.8","reject","CCD","VSM",FALSE,FALSE,296.610482140628,346.610482140628,TRUE,TRUE
"spot1.9","singlet","CCD","TAL",FALSE,FALSE,323.68742598807,328.173104911027,TRUE,TRUE
"spot10.0","singlet","ENDO","CCD",FALSE,FALSE,223.82828552034,229.293039276566,TRUE,TRUE
"spot10.1","singlet","DCT","PODS",FALSE,FALSE,284.62654964561,288.075012918913,TRUE,TRUE
"spot10.10","doublet_certain","DCT","PT",FALSE,FALSE,357.574372073343,394.346932267777,TRUE,TRUE
"spot10.11","doublet_certain","IMMUNE","DCT",FALSE,FALSE,357.664574108889,383.668160935242,TRUE,TRUE
"spot10.12","singlet","PT","CCD",FALSE,FALSE,322.664268418476,339.327728743582,TRUE,TRUE
"spot10.13","singlet","PT","IMMUNE",FALSE,FALSE,394.110707997936,404.802795880403,TRUE,TRUE
"spot10.14","singlet","TAL","DCT",FALSE,FALSE,327.942007902726,337.73964964687,TRUE,TRUE
"spot10.15","singlet","DCT","VSM",FALSE,FALSE,290.508094465395,313.321415576691,TRUE,TRUE
"spot10.16","singlet","VSM","TAL",FALSE,FALSE,268.312686955053,282.310591637769,TRUE,TRUE
"spot10.17","singlet","TAL","PT",FALSE,FALSE,315.744630444454,328.567352849151,TRUE,TRUE
"spot10.18","doublet_certain","PT","VSM",FALSE,FALSE,378.625777718982,404.793869485732,TRUE,TRUE
"spot10.19","singlet","PT","VSM",FALSE,FALSE,377.872425988287,378.981603243155,TRUE,TRUE
"spot10.2","doublet_uncertain","PT","DCT",FALSE,FALSE,343.920461188838,382.51397950411,TRUE,TRUE
"spot10.20","singlet","PT","ENDO",FALSE,FALSE,409.232580111386,409.425266902517,TRUE,TRUE
"spot10.21","doublet_certain","PT","DCT",FALSE,FALSE,361.711242241985,392.283495985703,TRUE,TRUE
"spot10.22","doublet_certain","DCT","PT",FALSE,FALSE,381.393926312171,420.160310848149,TRUE,TRUE
"spot10.23","singlet","PT","DCT",FALSE,FALSE,408.33030340186,410.567916545558,TRUE,TRUE
"spot10.24","singlet","PT","TAL",FALSE,FALSE,378.715688209548,388.772490909788,TRUE,TRUE
"spot10.3","singlet","PT","TAL",FALSE,FALSE,381.338683741344,388.396870492909,TRUE,TRUE
"spot10.4","singlet","ENDO","PT",FALSE,FALSE,273.804399467296,284.278142736046,TRUE,TRUE
"spot10.5","doublet_certain","TAL","PT",FALSE,FALSE,377.540208926901,413.652278343086,TRUE,TRUE
"spot10.6","singlet","PT","ENDO",FALSE,FALSE,391.500585195327,399.81261458184,TRUE,TRUE
"spot10.7","singlet","PT","ENDO",FALSE,FALSE,324.102947141912,343.196691658913,TRUE,TRUE
