"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","reject","DCT","PT",FALSE,FALSE,344.562965242253,394.562965242253,TRUE,TRUE
"spot0.1","singlet","CCD","PT",FALSE,FALSE,379.104589944084,396.47092917735,TRUE,TRUE
"spot0.10","singlet","PT","VSM",FALSE,FALSE,385.98712322285,388.018001331802,TRUE,TRUE
"spot0.11","singlet","PT","VSM",FALSE,FALSE,301.437510189077,322.357812032053,TRUE,TRUE
"spot0.12","singlet","PT","TAL",FALSE,FALSE,437.963250560549,439.101581980669,TRUE,TRUE
"spot0.13","singlet","PT","DCT",FALSE,FALSE,393.991866768808,414.4566372367,TRUE,TRUE
"spot0.14","doublet_certain","CCD","PODS",FALSE,FALSE,347.703135521557,373.414133518703,TRUE,TRUE
"spot0.15","doublet_certain","PODS","CCD",FALSE,FALSE,358.252428809861,411.331456348758,TRUE,TRUE
"spot0.16","singlet","PT","PODS",FALSE,FALSE,383.909369556568,396.335824028848,TRUE,TRUE
"spot0.17","singlet","PT","VSM",FALSE,FALSE,415.315026840073,426.881178674273,TRUE,TRUE
"spot0.18","reject","DCT","VSM",FALSE,FALSE,313.694903094948,363.694903094948,TRUE,TRUE
"spot0.19","singlet","TAL","CCD",FALSE,FALSE,235.629703585402,235.609516063783,TRUE,TRUE
"spot0.2","singlet","PT","CCD",FALSE,FALSE,354.848120678957,379.338564339234,TRUE,TRUE
"spot0.20","doublet_uncertain","PT","TAL",FALSE,FALSE,394.213655005566,420.489356859307,TRUE,TRUE
"spot0.21","singlet","PT","VSM",FALSE,FALSE,404.550740389376,407.89833312555,TRUE,TRUE
"spot0.22","doublet_certain","DCT","PT",FALSE,FALSE,379.181915057428,415.43983293298,TRUE,TRUE
"spot0.23","singlet","DCT","TAL",FALSE,FALSE,310.582653498101,320.21207039461,TRUE,TRUE
"spot0.24","singlet","PT","UROTHELIUM",FALSE,FALSE,407.226575960447,411.269454006542,TRUE,TRUE
"spot0.3","singlet","PT","TAL",FALSE,FALSE,353.709182874932,370.431307345256,TRUE,TRUE
"spot0.4","singlet","PT","VSM",FALSE,FALSE,430.2564565111,433.191550118757,TRUE,TRUE
"spot0.5","doublet_certain","PT","TAL",FALSE,FALSE,317.725235466198,349.227562370139,TRUE,TRUE
