"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","PT","UROTHELIUM",FALSE,FALSE,406.345590752209,407.302141461679,TRUE,TRUE
"spot0.1","singlet","PT","DCT",FALSE,FALSE,404.588215420421,406.716503120335,TRUE,TRUE
"spot0.10","singlet","VSM","CCD",FALSE,FALSE,273.054287728062,292.756340508199,TRUE,TRUE
"spot0.11","singlet","VSM","TAL",FALSE,FALSE,357.163537515719,371.059827195474,TRUE,TRUE
"spot0.12","singlet","PT","TAL",FALSE,FALSE,314.892139001964,322.835269998825,TRUE,TRUE
"spot0.13","singlet","ENDO","PT",FALSE,FALSE,276.88091706874,294.081853040108,TRUE,TRUE
"spot0.14","singlet","TAL","UROTHELIUM",FALSE,FALSE,303.805547175779,305.851727426862,TRUE,TRUE
"spot0.15","singlet","TAL","IMMUNE",FALSE,FALSE,260.347600864514,262.42516768272,TRUE,TRUE
"spot0.16","singlet","PT","VSM",FALSE,FALSE,297.781355981201,304.32443973393,TRUE,TRUE
"spot0.17","doublet_certain","VSM","DCT",FALSE,FALSE,323.577789771982,353.739038128093,TRUE,TRUE
"spot0.18","singlet","DCT","CCD",FALSE,FALSE,330.828378314177,338.083837615703,TRUE,TRUE
"spot0.19","singlet","TAL","DCT",FALSE,FALSE,247.290010169697,249.272723877935,TRUE,TRUE
"spot0.2","reject","CCD","DCT",FALSE,FALSE,391.027569640838,441.027569640838,TRUE,TRUE
"spot0.20","singlet","PT","ENDO",FALSE,FALSE,375.656556648279,378.841292103724,TRUE,TRUE
"spot0.21","singlet","PT","CCD",FALSE,FALSE,399.325177611083,400.750068202765,TRUE,TRUE
"spot0.22","singlet","PT","DCT",FALSE,FALSE,425.489163458513,426.996374298358,TRUE,TRUE
"spot0.23","singlet","TAL","PT",FALSE,FALSE,276.6119737912,290.469855842747,TRUE,TRUE
"spot0.24","singlet","PT","DCT",FALSE,FALSE,412.532982246222,433.041948838496,TRUE,TRUE
"spot0.3","singlet","PT","CCD",FALSE,FALSE,382.322168465652,388.946305228631,TRUE,TRUE
