"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","doublet_certain","PT","ENDO",FALSE,FALSE,363.857472013714,390.91698966768,TRUE,TRUE
"spot0.1","singlet","PT","ENDO",FALSE,FALSE,382.624769431732,383.105249616996,TRUE,TRUE
"spot0.10","singlet","PT","TAL",FALSE,FALSE,415.600171413683,420.209064677659,TRUE,TRUE
"spot0.11","doublet_certain","TAL","PT",FALSE,FALSE,328.072202845588,354.918491137493,TRUE,TRUE
"spot0.12","singlet","TAL","PT",FALSE,FALSE,321.050027993661,342.413498212501,TRUE,TRUE
"spot0.13","singlet","PT","TAL",FALSE,FALSE,381.669308995606,400.766864242871,TRUE,TRUE
"spot0.14","singlet","PT","TAL",FALSE,FALSE,416.018221523878,417.147915268109,TRUE,TRUE
"spot0.15","singlet","TAL","ENDO",FALSE,FALSE,353.218776837409,373.740570750246,TRUE,TRUE
"spot0.16","doublet_certain","TAL","ENDO",FALSE,FALSE,301.688023080422,335.232070739399,TRUE,TRUE
"spot0.17","singlet","PT","TAL",FALSE,FALSE,364.565571587931,368.315065105668,TRUE,TRUE
"spot0.18","singlet","TAL","ENDO",FALSE,FALSE,279.147675111331,286.67857897358,TRUE,TRUE
"spot0.19","doublet_certain","ENDO","PT",FALSE,FALSE,327.641520015638,357.111547048237,TRUE,TRUE
"spot0.2","singlet","PT","DCT",FALSE,FALSE,431.880259338611,435.661590949769,TRUE,TRUE
"spot0.20","singlet","VSM","ENDO",FALSE,FALSE,305.296866986522,309.986363448238,TRUE,TRUE
"spot0.21","singlet","PT","VSM",FALSE,FALSE,368.504273566164,372.44571657279,TRUE,TRUE
"spot0.22","singlet","PT","CCD",FALSE,FALSE,417.060575438069,417.045491316815,TRUE,TRUE
"spot0.23","doublet_certain","PT","DCT",FALSE,FALSE,398.712578167921,426.874362763044,TRUE,TRUE
"spot0.24","doublet_uncertain","PT","DCT",FALSE,FALSE,351.270196832611,384.945287506252,TRUE,TRUE
"spot0.3","doublet_certain","PT","DCT",FALSE,FALSE,415.581275164691,448.263124416416,TRUE,TRUE
"spot0.4","singlet","PT","DCT",FALSE,FALSE,393.126329402496,393.562566329394,TRUE,TRUE
"spot0.5","singlet","DCT","PT",FALSE,FALSE,373.16110497877,384.291257380939,TRUE,TRUE
"spot0.6","singlet","DCT","VSM",FALSE,FALSE,338.600443140854,340.224266077768,TRUE,TRUE
"spot0.7","singlet","TAL","CCD",FALSE,FALSE,331.929444254266,336.405784026936,TRUE,TRUE
"spot0.8","singlet","PT","TAL",FALSE,FALSE,355.399075029278,368.295147661141,TRUE,TRUE
"spot0.9","singlet","PT","ENDO",FALSE,FALSE,410.051019742341,411.004468253449,TRUE,TRUE
"spot1.0","singlet","ENDO","PT",FALSE,FALSE,208.830842063259,217.726556149542,TRUE,TRUE
"spot1.1","singlet","PT","ENDO",FALSE,FALSE,290.960425848941,311.042095568628,TRUE,TRUE
"spot1.10","singlet","PT","ENDO",FALSE,FALSE,413.311155715838,413.493064400069,TRUE,TRUE
"spot1.11","doublet_uncertain","PT","TAL",FALSE,FALSE,373.013034494198,418.436704516377,TRUE,TRUE
"spot1.12","singlet","VSM","DCT",FALSE,FALSE,281.891428872633,303.345671658003,TRUE,TRUE
"spot1.13","singlet","PT","CCD",FALSE,FALSE,388.385177104408,407.960835330338,TRUE,TRUE
"spot1.14","singlet","TAL","PT",FALSE,FALSE,321.550699049299,334.220900568992,TRUE,TRUE
"spot1.15","singlet","ENDO","DCT",FALSE,FALSE,229.855502908793,233.070161764468,TRUE,TRUE
"spot1.16","singlet","ENDO","PT",FALSE,FALSE,277.968494412737,298.099822517536,TRUE,TRUE
"spot1.17","singlet","PT","TAL",FALSE,FALSE,389.062685588019,391.245145009642,TRUE,TRUE
"spot1.18","singlet","DCT","PT",FALSE,FALSE,322.907477356066,333.634893853562,TRUE,TRUE
"spot1.19","singlet","DCT","ENDO",FALSE,FALSE,358.327641613329,365.576109432573,TRUE,TRUE
"spot1.2","doublet_certain","PT","TAL",FALSE,FALSE,347.698371468363,376.74294384435,TRUE,TRUE
"spot1.20","singlet","TAL","IMMUNE",FALSE,FALSE,347.57186090077,367.343223773103,TRUE,TRUE
"spot1.21","singlet","PT","TAL",FALSE,FALSE,407.675414409157,411.182004180964,TRUE,TRUE
"spot1.22","singlet","PT","UROTHELIUM",FALSE,FALSE,401.035857182892,401.28503796594,TRUE,TRUE
"spot1.23","doublet_uncertain","DCT","ENDO",FALSE,FALSE,295.782571042333,331.088664268266,TRUE,TRUE
"spot1.24","singlet","TAL","PT",FALSE,FALSE,369.120310918076,385.785714839245,TRUE,TRUE
"spot1.3","singlet","PT","DCT",FALSE,FALSE,406.74764884297,414.576020203968,TRUE,TRUE
"spot1.4","singlet","PT","IMMUNE",FALSE,FALSE,387.139075827912,399.956197476761,TRUE,TRUE
"spot1.5","singlet","PT","DCT",FALSE,FALSE,374.053983075137,387.371763952161,TRUE,TRUE
"spot1.6","singlet","DCT","PT",FALSE,FALSE,379.586292343696,396.255144677756,TRUE,TRUE
"spot1.7","singlet","CCD","DCT",FALSE,FALSE,393.893378662904,397.210507729238,TRUE,TRUE
"spot1.8","singlet","CCD","PT",FALSE,FALSE,374.129784588659,377.877207887705,TRUE,TRUE
"spot1.9","singlet","PT","DCT",FALSE,FALSE,386.237172603843,387.68974016786,TRUE,TRUE
