"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","VSM","PT",FALSE,FALSE,324.110197291921,341.723903563103,TRUE,TRUE
"spot0.1","singlet","PT","DCT",FALSE,FALSE,421.972844889812,422.879617578118,TRUE,TRUE
"spot0.10","singlet","PT","IMMUNE",FALSE,FALSE,422.197003966464,443.727977459287,TRUE,TRUE
"spot0.11","doublet_certain","PT","DCT",FALSE,FALSE,359.604057273438,399.100843382558,TRUE,TRUE
"spot0.12","singlet","TAL","DCT",FALSE,FALSE,286.233216849915,292.056344338431,TRUE,TRUE
"spot0.13","singlet","CCD","TAL",FALSE,FALSE,310.979830651505,326.99727120435,TRUE,TRUE
"spot0.14","singlet","CCD","PT",FALSE,FALSE,402.258775240641,406.157012672316,TRUE,TRUE
"spot0.15","singlet","PT","CCD",FALSE,FALSE,447.854344015861,448.889512973308,TRUE,TRUE
"spot0.16","singlet","PT","DCT",FALSE,FALSE,403.429795760656,408.443591022297,TRUE,TRUE
"spot0.17","singlet","PT","DCT",FALSE,FALSE,365.700178410488,366.55932124775,TRUE,TRUE
"spot0.18","singlet","PT","DCT",FALSE,FALSE,440.093945872231,440.387015639373,TRUE,TRUE
"spot0.19","doublet_certain","TAL","PT",FALSE,FALSE,355.361495761727,395.06978196633,TRUE,TRUE
"spot0.2","singlet","PT","TAL",FALSE,FALSE,333.969123894745,358.751113054947,TRUE,TRUE
"spot0.20","singlet","PT","TAL",FALSE,FALSE,425.102565894659,448.732398915262,TRUE,TRUE
"spot0.21","singlet","PT","ENDO",FALSE,FALSE,418.723844939902,419.681996821283,TRUE,TRUE
"spot0.22","singlet","VSM","PT",FALSE,FALSE,330.310607774956,345.290086744724,TRUE,TRUE
"spot0.23","doublet_uncertain","PT","ENDO",FALSE,FALSE,288.983954995438,318.922912113962,TRUE,TRUE
"spot0.24","singlet","DCT","PT",FALSE,FALSE,377.939925695155,397.162199555719,TRUE,TRUE
"spot0.3","doublet_certain","TAL","PT",FALSE,FALSE,337.317376196094,362.432771832724,TRUE,TRUE
"spot0.4","singlet","PT","ENDO",FALSE,FALSE,419.764116331774,421.167278527981,TRUE,TRUE
"spot0.5","singlet","PT","ENDO",FALSE,FALSE,380.831502376235,385.115862407912,TRUE,TRUE
"spot0.6","singlet","PT","VSM",FALSE,FALSE,351.346625327804,372.880493275343,TRUE,TRUE
"spot0.7","singlet","TAL","CCD",FALSE,FALSE,357.331954755009,380.904219366783,TRUE,TRUE
"spot0.8","singlet","PT","TAL",FALSE,FALSE,400.48544635656,402.932515147893,TRUE,TRUE
"spot0.9","singlet","DCT","PT",FALSE,FALSE,341.017314777792,359.758342608353,TRUE,TRUE
"spot1.0","singlet","VSM","DCT",FALSE,FALSE,282.379768315903,287.858829244401,TRUE,TRUE
"spot1.1","singlet","CCD","DCT",FALSE,FALSE,352.779429838533,362.356019238496,TRUE,TRUE
"spot1.10","singlet","IMMUNE","TAL",FALSE,FALSE,327.532278584422,350.318792143797,TRUE,TRUE
"spot1.11","doublet_certain","PT","TAL",FALSE,FALSE,360.367815109111,401.724209487971,TRUE,TRUE
"spot1.12","singlet","PT","TAL",FALSE,FALSE,353.044463782545,360.545657481778,TRUE,TRUE
"spot1.13","singlet","CCD","VSM",FALSE,FALSE,382.331226016625,398.452533399585,TRUE,TRUE
"spot1.14","singlet","CCD","VSM",FALSE,FALSE,330.534375311827,346.759758495691,TRUE,TRUE
"spot1.15","doublet_certain","PT","VSM",FALSE,FALSE,348.666142354199,388.303474698136,TRUE,TRUE
"spot1.16","singlet","PT","VSM",FALSE,FALSE,347.919128016528,367.413750871914,TRUE,TRUE
"spot1.17","doublet_certain","PT","VSM",FALSE,FALSE,357.482108753356,405.627945002879,TRUE,TRUE
"spot1.18","singlet","PT","CCD",FALSE,FALSE,406.014591620602,406.005721402947,TRUE,TRUE
"spot1.19","singlet","TAL","PT",FALSE,FALSE,265.440610333143,286.836063060361,TRUE,TRUE
"spot1.2","reject","IMMUNE","PT",FALSE,FALSE,435.50547816903,485.50547816903,TRUE,TRUE
"spot1.20","singlet","TAL","PT",FALSE,FALSE,280.16811855585,283.606608490358,TRUE,TRUE
"spot1.21","singlet","DCT","PT",FALSE,FALSE,354.247248420397,356.788853522476,TRUE,TRUE
"spot1.22","singlet","PT","TAL",FALSE,FALSE,381.636091127479,382.03505293043,TRUE,TRUE
"spot1.23","singlet","PT","ENDO",FALSE,FALSE,402.578847192962,405.772953130443,TRUE,TRUE
"spot1.24","singlet","DCT","PT",FALSE,FALSE,329.880172642797,332.66526280595,TRUE,TRUE
"spot1.3","singlet","PT","PODS",FALSE,FALSE,381.892515803244,383.508246969027,TRUE,TRUE
"spot1.4","singlet","PT","UROTHELIUM",FALSE,FALSE,405.76855020484,407.818492825459,TRUE,TRUE
