"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","PT","VSM",FALSE,FALSE,419.900573580492,430.137019835015,TRUE,TRUE
"spot0.1","singlet","VSM","PT",FALSE,FALSE,309.333477556676,329.66895386252,TRUE,TRUE
"spot0.10","doublet_certain","PT","TAL",FALSE,FALSE,327.598507691812,359.225385161446,TRUE,TRUE
"spot0.11","singlet","PT","CCD",FALSE,FALSE,349.918957421305,349.909764639065,TRUE,TRUE
"spot0.12","singlet","PT","TAL",FALSE,FALSE,384.196607593746,384.584206439327,TRUE,TRUE
"spot0.13","singlet","PT","CCD",FALSE,FALSE,430.576814002316,430.564152135555,TRUE,TRUE
"spot0.14","singlet","PT","DCT",FALSE,FALSE,373.670732673042,384.075113432954,TRUE,TRUE
"spot0.15","doublet_certain","DCT","PT",FALSE,FALSE,369.915990656066,403.879590634999,TRUE,TRUE
"spot0.16","singlet","PT","DCT",FALSE,FALSE,424.146246280066,425.027005281005,TRUE,TRUE
"spot0.17","singlet","PT","VSM",FALSE,FALSE,323.148557700131,342.297740405921,TRUE,TRUE
"spot0.18","singlet","PT","DCT",FALSE,FALSE,401.089711308994,421.431875046288,TRUE,TRUE
"spot0.19","doublet_uncertain","PT","DCT",FALSE,FALSE,361.136746614072,387.863978533851,TRUE,TRUE
"spot0.2","singlet","TAL","VSM",FALSE,FALSE,267.802815790953,271.460181950884,TRUE,TRUE
"spot0.20","doublet_certain","CCD","PT",FALSE,FALSE,408.301359959644,434.978979733357,TRUE,TRUE
"spot0.21","singlet","CCD","DCT",FALSE,FALSE,385.752052358123,390.95491817068,TRUE,TRUE
"spot0.22","doublet_certain","PT","TAL",FALSE,FALSE,359.939519158809,387.83079700816,TRUE,TRUE
"spot0.23","singlet","CCD","PT",FALSE,FALSE,342.669580179438,346.960389668909,TRUE,TRUE
"spot0.24","doublet_certain","PT","VSM",FALSE,FALSE,349.540524356848,378.684500589035,TRUE,TRUE
"spot0.3","singlet","TAL","DCT",FALSE,FALSE,277.108445739195,278.946279980717,TRUE,TRUE
