"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","PT","TAL",FALSE,FALSE,401.3463259328,416.653255230236,TRUE,TRUE
"spot0.1","doublet_uncertain","TAL","IMMUNE",FALSE,FALSE,396.710695597948,432.587775564388,TRUE,TRUE
"spot0.10","singlet","VSM","ENDO",FALSE,FALSE,218.153221497846,220.56968375694,TRUE,TRUE
"spot0.11","doublet_certain","ENDO","PT",FALSE,FALSE,302.297977671363,333.855353502651,TRUE,TRUE
"spot0.12","singlet","PT","CCD",FALSE,FALSE,376.715555998068,376.692164531009,TRUE,TRUE
"spot0.13","singlet","PT","DCT",FALSE,FALSE,389.06681792558,399.815281473545,TRUE,TRUE
"spot0.14","singlet","DCT","PT",FALSE,FALSE,335.912653454942,338.63744081997,TRUE,TRUE
"spot0.15","singlet","PT","TAL",FALSE,FALSE,329.620760413768,341.347953282493,TRUE,TRUE
"spot0.16","singlet","TAL","CCD",FALSE,FALSE,321.8310656522,323.179197289071,TRUE,TRUE
"spot0.17","singlet","TAL","UROTHELIUM",FALSE,FALSE,278.839221420193,280.419147023723,TRUE,TRUE
"spot0.18","singlet","TAL","ENDO",FALSE,FALSE,298.087961839062,306.725462241425,TRUE,TRUE
"spot0.19","singlet","PT","ENDO",FALSE,FALSE,373.015038035134,384.097718512555,TRUE,TRUE
"spot0.2","singlet","IMMUNE","DCT",FALSE,FALSE,372.495578802935,377.156562425504,TRUE,TRUE
"spot0.20","singlet","PT","IMMUNE",FALSE,FALSE,432.830653372484,433.483149276037,TRUE,TRUE
"spot0.21","singlet","PT","VSM",FALSE,FALSE,390.973671980401,393.415952734923,TRUE,TRUE
"spot0.22","singlet","PT","DCT",FALSE,FALSE,436.690467073539,437.563211415599,TRUE,TRUE
"spot0.23","singlet","PT","CCD",FALSE,FALSE,458.02963655253,463.700515840071,TRUE,TRUE
"spot0.24","singlet","DCT","PT",FALSE,FALSE,350.643017662409,366.786259909015,TRUE,TRUE
"spot0.3","singlet","CCD","PT",FALSE,FALSE,362.841684026701,376.764725276716,TRUE,TRUE
"spot0.4","singlet","CCD","TAL",FALSE,FALSE,331.718511596671,341.742521672668,TRUE,TRUE
"spot0.5","singlet","TAL","PT",FALSE,FALSE,312.812721947053,318.319466465127,TRUE,TRUE
"spot0.6","singlet","PT","TAL",FALSE,FALSE,345.273089078244,351.888111799867,TRUE,TRUE
"spot0.7","singlet","CCD","PT",FALSE,FALSE,371.993257479874,382.356176747646,TRUE,TRUE
"spot0.8","singlet","VSM","CCD",FALSE,FALSE,313.171579138963,324.544657694594,TRUE,TRUE
"spot0.9","singlet","VSM","CCD",FALSE,FALSE,203.91654790834,204.404005492451,TRUE,TRUE
"spot1.0","reject","DCT","PT",FALSE,FALSE,286.121652922528,336.121652922528,TRUE,TRUE
"spot1.1","singlet","PT","VSM",FALSE,FALSE,428.830590082677,430.44169901054,TRUE,TRUE
"spot1.10","reject","CCD","ENDO",FALSE,FALSE,284.002928711404,334.002928711404,TRUE,TRUE
"spot1.11","reject","DCT","ENDO",FALSE,FALSE,247.329905490144,297.329905490144,TRUE,TRUE
"spot1.12","doublet_certain","PT","DCT",FALSE,FALSE,380.794236399745,405.806231916651,TRUE,TRUE
"spot1.13","singlet","PT","VSM",FALSE,FALSE,404.675177043756,404.847970134958,TRUE,TRUE
"spot1.14","singlet","PT","TAL",FALSE,FALSE,332.875425628481,333.630768992923,TRUE,TRUE
"spot1.15","singlet","PT","TAL",FALSE,FALSE,331.603957040979,350.300211260528,TRUE,TRUE
"spot1.16","singlet","TAL","ENDO",FALSE,FALSE,228.288598768828,230.456736512617,TRUE,TRUE
"spot1.17","singlet","TAL","VSM",FALSE,FALSE,300.077708530976,303.741120044532,TRUE,TRUE
"spot1.18","singlet","PT","ENDO",FALSE,FALSE,347.629317150843,371.742330697232,TRUE,TRUE
"spot1.19","singlet","PT","TAL",FALSE,FALSE,375.832185180767,384.361568878993,TRUE,TRUE
"spot1.2","singlet","PT","DCT",FALSE,FALSE,371.483204838181,376.171979543056,TRUE,TRUE
"spot1.20","singlet","PT","TAL",FALSE,FALSE,380.136797245214,394.319979502992,TRUE,TRUE
"spot1.21","singlet","PT","DCT",FALSE,FALSE,393.062870587355,393.685880911823,TRUE,TRUE
"spot1.22","singlet","PT","CCD",FALSE,FALSE,422.617541068748,424.154664755105,TRUE,TRUE
"spot1.23","singlet","CCD","PT",FALSE,FALSE,377.725817974415,401.069684078156,TRUE,TRUE
"spot1.24","singlet","PT","VSM",FALSE,FALSE,394.482975732295,419.057550887816,TRUE,TRUE
"spot1.3","singlet","PT","CCD",FALSE,FALSE,452.901318442251,457.300427479535,TRUE,TRUE
"spot1.4","singlet","PT","VSM",FALSE,FALSE,345.013459721169,361.14804891456,TRUE,TRUE
"spot1.5","singlet","PT","TAL",FALSE,FALSE,361.913280765445,362.38721749282,TRUE,TRUE
"spot1.6","singlet","PT","IMMUNE",FALSE,FALSE,384.167972189066,387.975939579519,TRUE,TRUE
"spot1.7","singlet","PT","CCD",FALSE,FALSE,446.061374671542,464.289021221912,TRUE,TRUE
"spot1.8","singlet","PT","VSM",FALSE,FALSE,355.395310553907,359.016216054387,TRUE,TRUE
"spot1.9","singlet","VSM","CCD",FALSE,FALSE,246.97482642351,251.199381497344,TRUE,TRUE
"spot10.0","doublet_certain","DCT","VSM",FALSE,FALSE,346.99183329384,377.965825896979,TRUE,TRUE
"spot10.1","singlet","PT","TAL",FALSE,FALSE,387.847202673221,400.815741797142,TRUE,TRUE
"spot10.10","singlet","PT","TAL",FALSE,FALSE,380.472561323637,390.25625611916,TRUE,TRUE
"spot10.11","doublet_uncertain","VSM","PT",FALSE,FALSE,387.03371067956,423.816803550267,TRUE,TRUE
"spot10.12","singlet","PT","VSM",FALSE,FALSE,368.160279963419,377.802807602669,TRUE,TRUE
"spot10.13","doublet_certain","PT","TAL",FALSE,FALSE,391.166556991364,419.339871877923,TRUE,TRUE
"spot10.14","singlet","PT","TAL",FALSE,FALSE,379.940047005795,384.935209702046,TRUE,TRUE
"spot10.15","doublet_uncertain","PT","DCT",FALSE,FALSE,390.366467047158,419.864294961091,TRUE,TRUE
"spot10.16","doublet_certain","VSM","PT",FALSE,FALSE,270.152562238969,295.846656347597,TRUE,TRUE
"spot10.17","singlet","ENDO","VSM",FALSE,FALSE,287.748251004021,305.961885151736,TRUE,TRUE
"spot10.18","singlet","PT","ENDO",FALSE,FALSE,367.370076296646,375.985297203694,TRUE,TRUE
"spot10.19","singlet","PT","TAL",FALSE,FALSE,430.911771912871,433.95264935122,TRUE,TRUE
"spot10.2","singlet","TAL","PT",FALSE,FALSE,311.502264558526,320.897673451263,TRUE,TRUE
"spot10.20","doublet_certain","CCD","PT",FALSE,FALSE,401.879110537331,431.362024228494,TRUE,TRUE
"spot10.21","doublet_certain","PT","CCD",FALSE,FALSE,375.778080090212,407.028695712717,TRUE,TRUE
"spot10.22","doublet_certain","VSM","PT",FALSE,FALSE,371.681596659981,401.942130478376,TRUE,TRUE
"spot10.23","singlet","PT","TAL",FALSE,FALSE,394.968423776097,411.738974872748,TRUE,TRUE
"spot10.24","singlet","PT","DCT",FALSE,FALSE,423.522537837288,423.875070011087,TRUE,TRUE
"spot10.3","singlet","PT","ENDO",FALSE,FALSE,384.850439521469,391.236132871661,TRUE,TRUE
"spot10.4","singlet","PT","ENDO",FALSE,FALSE,376.367014561521,386.77808169932,TRUE,TRUE
"spot10.5","doublet_certain","PT","TAL",FALSE,FALSE,344.189308349287,373.264857198063,TRUE,TRUE
"spot10.6","singlet","TAL","ENDO",FALSE,FALSE,291.014759970227,295.519038464349,TRUE,TRUE
"spot10.7","doublet_certain","PT","DCT",FALSE,FALSE,371.348239362887,403.331992708957,TRUE,TRUE
"spot10.8","singlet","CCD","TAL",FALSE,FALSE,337.617429458544,347.947910626773,TRUE,TRUE
"spot10.9","singlet","PT","CCD",FALSE,FALSE,404.08829082724,414.365807207346,TRUE,TRUE
"spot11.0","singlet","DCT","PT",FALSE,FALSE,301.34226455972,303.102451591712,TRUE,TRUE
"spot11.1","singlet","DCT","PT",FALSE,FALSE,307.154083972006,307.326399998796,TRUE,TRUE
"spot11.10","singlet","PT","VSM",FALSE,FALSE,412.718300022063,413.101073014361,TRUE,TRUE
"spot11.11","singlet","PT","VSM",FALSE,FALSE,402.518481964149,411.719267701942,TRUE,TRUE
"spot11.12","singlet","PT","TAL",FALSE,FALSE,410.079113125022,412.703062112848,TRUE,TRUE
"spot11.13","singlet","PT","DCT",FALSE,FALSE,408.292615393505,420.539355018706,TRUE,TRUE
"spot11.14","singlet","PT","CCD",FALSE,FALSE,441.75320098961,446.618819852134,TRUE,TRUE
"spot11.15","singlet","CCD","PT",FALSE,FALSE,350.030330824306,351.343083694335,TRUE,TRUE
"spot11.16","singlet","PT","CCD",FALSE,FALSE,426.513982645955,428.599779545747,TRUE,TRUE
"spot11.17","singlet","VSM","CCD",FALSE,FALSE,268.362672415003,274.151795172042,TRUE,TRUE
"spot11.18","doublet_uncertain","VSM","TAL",FALSE,FALSE,289.752251561557,317.135529558516,TRUE,TRUE
"spot11.19","singlet","TAL","CCD",FALSE,FALSE,317.18694310636,319.597907095901,TRUE,TRUE
"spot11.2","singlet","DCT","IMMUNE",FALSE,FALSE,320.703876491266,329.12539811786,TRUE,TRUE
"spot11.20","singlet","CCD","PT",FALSE,FALSE,329.743132992796,330.448782599155,TRUE,TRUE
"spot11.21","singlet","DCT","CCD",FALSE,FALSE,339.985661899526,354.776747473304,TRUE,TRUE
"spot11.22","singlet","VSM","DCT",FALSE,FALSE,279.963389614458,288.422843830079,TRUE,TRUE
"spot11.23","doublet_certain","PT","TAL",FALSE,FALSE,329.30276134813,354.543030060678,TRUE,TRUE
"spot11.24","singlet","PT","DCT",FALSE,FALSE,398.21510507124,399.803694725995,TRUE,TRUE
"spot11.3","reject","IMMUNE","PT",FALSE,FALSE,320.004079945423,370.004079945423,TRUE,TRUE
"spot11.4","singlet","TAL","DCT",FALSE,FALSE,304.30886385246,311.011409027672,TRUE,TRUE
"spot11.5","singlet","CCD","UROTHELIUM",FALSE,FALSE,333.169292041513,335.325759925397,TRUE,TRUE
"spot11.6","singlet","TAL","DCT",FALSE,FALSE,266.771645175134,273.735752136811,TRUE,TRUE
"spot11.7","singlet","PT","DCT",FALSE,FALSE,395.365937605497,403.952473269199,TRUE,TRUE
"spot11.8","singlet","TAL","DCT",FALSE,FALSE,349.392218931143,368.484909239687,TRUE,TRUE
"spot11.9","singlet","DCT","PT",FALSE,FALSE,375.537196739118,399.266766128127,TRUE,TRUE
"spot12.0","singlet","DCT","TAL",FALSE,FALSE,272.077609547881,276.169394728942,TRUE,TRUE
"spot12.1","singlet","TAL","UROTHELIUM",FALSE,FALSE,292.134462519274,292.458022958637,TRUE,TRUE
"spot12.10","singlet","TAL","PT",FALSE,FALSE,300.504913446718,313.625557842945,TRUE,TRUE
"spot12.11","doublet_certain","PT","DCT",FALSE,FALSE,369.49449587479,401.759198149576,TRUE,TRUE
"spot12.12","singlet","PT","DCT",FALSE,FALSE,366.290345365849,371.537405934544,TRUE,TRUE
"spot12.13","singlet","CCD","TAL",FALSE,FALSE,411.048531772851,419.680805201636,TRUE,TRUE
"spot12.14","doublet_certain","DCT","PT",FALSE,FALSE,388.123690465987,420.040494727648,TRUE,TRUE
"spot12.15","doublet_uncertain","IMMUNE","DCT",FALSE,FALSE,347.580659801777,377.853980220105,TRUE,TRUE
"spot12.16","singlet","PT","IMMUNE",FALSE,FALSE,407.90991149883,432.830166628429,TRUE,TRUE
"spot12.17","singlet","PT","VSM",FALSE,FALSE,370.687731344818,392.264375632166,TRUE,TRUE
"spot12.18","singlet","PT","VSM",FALSE,FALSE,323.672126161801,324.263482729455,TRUE,TRUE
"spot12.19","singlet","PT","TAL",FALSE,FALSE,427.117653678313,451.701744751381,TRUE,TRUE
"spot12.2","singlet","VSM","DCT",FALSE,FALSE,271.508085356955,284.433638328931,TRUE,TRUE
"spot12.20","singlet","DCT","TAL",FALSE,FALSE,284.088016138625,290.04038789156,TRUE,TRUE
"spot12.21","doublet_certain","PT","DCT",FALSE,FALSE,378.05663443213,411.394167285088,TRUE,TRUE
"spot12.22","doublet_uncertain","DCT","VSM",FALSE,FALSE,353.104848425627,388.247897542734,TRUE,TRUE
"spot12.23","doublet_certain","ENDO","PT",FALSE,FALSE,300.076769677761,336.79844852372,TRUE,TRUE
"spot12.24","singlet","PT","DCT",FALSE,FALSE,373.057074004413,373.882536622606,TRUE,TRUE
"spot12.3","doublet_certain","TAL","ENDO",FALSE,FALSE,241.42285522405,272.436359501834,TRUE,TRUE
"spot12.4","singlet","TAL","DCT",FALSE,FALSE,286.485229421646,295.389211799721,TRUE,TRUE
"spot12.5","singlet","DCT","TAL",FALSE,FALSE,317.416884975398,322.532341302684,TRUE,TRUE
"spot12.6","singlet","TAL","CCD",FALSE,FALSE,317.043545544091,336.25915567664,TRUE,TRUE
"spot12.7","singlet","PT","ENDO",FALSE,FALSE,385.272992758997,398.046687114747,TRUE,TRUE
"spot12.8","singlet","ENDO","CCD",FALSE,FALSE,266.962027218232,267.824352055007,TRUE,TRUE
"spot12.9","singlet","CCD","DCT",FALSE,FALSE,354.818979959595,359.686472557767,TRUE,TRUE
"spot13.0","singlet","PT","DCT",FALSE,FALSE,341.347952676793,349.012497962558,TRUE,TRUE
"spot13.1","reject","PT","TAL",FALSE,FALSE,369.404958642779,419.404958642779,TRUE,TRUE
"spot13.10","singlet","PT","DCT",FALSE,FALSE,416.451066541739,421.740495836264,TRUE,TRUE
"spot13.11","singlet","VSM","TAL",FALSE,FALSE,280.310374386097,295.877864121629,TRUE,TRUE
"spot13.12","singlet","DCT","IMMUNE",FALSE,FALSE,321.62994867967,326.345905211822,TRUE,TRUE
"spot13.13","singlet","CCD","DCT",FALSE,FALSE,327.917408724734,347.715042069116,TRUE,TRUE
"spot13.14","singlet","DCT","IMMUNE",FALSE,FALSE,337.901020784252,339.544002255204,TRUE,TRUE
"spot13.15","singlet","DCT","VSM",FALSE,FALSE,342.267058053729,348.071539177111,TRUE,TRUE
"spot13.16","singlet","VSM","DCT",FALSE,FALSE,274.623919660565,294.2827360679,TRUE,TRUE
"spot13.17","doublet_certain","PT","TAL",FALSE,FALSE,370.887046172047,399.890501716966,TRUE,TRUE
"spot13.18","singlet","PT","TAL",FALSE,FALSE,440.897995332581,452.61068550873,TRUE,TRUE
"spot13.19","singlet","PT","CCD",FALSE,FALSE,383.785792781621,385.373843435846,TRUE,TRUE
"spot13.2","doublet_certain","VSM","PT",FALSE,FALSE,340.341442239458,367.477429937314,TRUE,TRUE
"spot13.20","singlet","DCT","TAL",FALSE,FALSE,332.446325234291,338.739484759782,TRUE,TRUE
"spot13.21","singlet","PT","UROTHELIUM",FALSE,FALSE,382.935518221397,387.879186155804,TRUE,TRUE
"spot13.22","doublet_certain","ENDO","DCT",FALSE,FALSE,284.222934426493,317.58511275799,TRUE,TRUE
"spot13.23","singlet","PT","ENDO",FALSE,FALSE,308.042134071247,322.567252340535,TRUE,TRUE
"spot13.24","singlet","DCT","PT",FALSE,FALSE,346.386786263055,360.793766451655,TRUE,TRUE
"spot13.3","singlet","TAL","PODS",FALSE,FALSE,270.257029830352,274.274088961487,TRUE,TRUE
