"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","VSM","CCD",FALSE,FALSE,286.471364729961,287.406276698535,TRUE,TRUE
"spot0.1","singlet","VSM","ENDO",FALSE,FALSE,251.985006057815,252.353596674746,TRUE,TRUE
"spot0.10","singlet","UROTHELIUM","ENDO",FALSE,FALSE,423.530842115819,431.04196061757,TRUE,TRUE
"spot0.11","singlet","PT","UROTHELIUM",FALSE,FALSE,376.326862540143,395.485994596795,TRUE,TRUE
"spot0.12","singlet","PT","UROTHELIUM",FALSE,FALSE,428.558820820409,429.859758311293,TRUE,TRUE
"spot0.13","singlet","PT","DCT",FALSE,FALSE,434.260554660268,435.512743834086,TRUE,TRUE
"spot0.14","singlet","CCD","PT",FALSE,FALSE,353.929522941231,375.032113795237,TRUE,TRUE
"spot0.15","singlet","CCD","TAL",FALSE,FALSE,341.371063753307,347.641740586007,TRUE,TRUE
"spot0.16","singlet","TAL","CCD",FALSE,FALSE,290.086708269611,294.307715143748,TRUE,TRUE
"spot0.17","doublet_certain","PT","TAL",FALSE,FALSE,378.04337050085,407.630943079673,TRUE,TRUE
"spot0.18","singlet","PT","VSM",FALSE,FALSE,315.9156822612,338.004013487995,TRUE,TRUE
"spot0.19","singlet","PT","VSM",FALSE,FALSE,447.252464689177,447.409398448501,TRUE,TRUE
"spot0.2","singlet","VSM","IMMUNE",FALSE,FALSE,285.785876871661,286.272719951688,TRUE,TRUE
"spot0.20","singlet","PT","DCT",FALSE,FALSE,340.370829898682,356.935743774277,TRUE,TRUE
"spot0.21","singlet","ENDO","TAL",FALSE,FALSE,206.815015732805,208.594924322612,TRUE,TRUE
"spot0.22","singlet","DCT","VSM",FALSE,FALSE,327.916662424557,348.537842741839,TRUE,TRUE
"spot0.23","doublet_uncertain","VSM","CCD",FALSE,FALSE,291.016830229657,324.104212572962,TRUE,TRUE
"spot0.24","singlet","CCD","DCT",FALSE,FALSE,344.60441328248,364.087079886768,TRUE,TRUE
"spot0.3","singlet","PT","TAL",FALSE,FALSE,366.336928008977,368.340446888233,TRUE,TRUE
"spot0.4","singlet","PT","VSM",FALSE,FALSE,388.271285428444,389.973073961861,TRUE,TRUE
"spot0.5","singlet","PT","ENDO",FALSE,FALSE,424.261683613223,424.454527176284,TRUE,TRUE
"spot0.6","doublet_certain","PT","CCD",FALSE,FALSE,380.349169623982,405.354359660183,TRUE,TRUE
"spot0.7","singlet","PT","TAL",FALSE,FALSE,373.644955967498,374.391013387677,TRUE,TRUE
"spot0.8","singlet","PT","DCT",FALSE,FALSE,427.407177902934,437.491268304024,TRUE,TRUE
"spot0.9","doublet_uncertain","PT","CCD",FALSE,FALSE,396.350547258183,423.101618185403,TRUE,TRUE
"spot1.0","singlet","VSM","PT",FALSE,FALSE,305.167968014854,312.763480841955,TRUE,TRUE
"spot1.1","singlet","PT","VSM",FALSE,FALSE,318.278696652293,339.007068423225,TRUE,TRUE
"spot1.10","singlet","UROTHELIUM","CCD",FALSE,FALSE,452.580220069032,462.209957121136,TRUE,TRUE
"spot1.11","singlet","PT","UROTHELIUM",FALSE,FALSE,446.944646428856,469.743954445724,TRUE,TRUE
"spot1.12","singlet","PT","DCT",FALSE,FALSE,395.041523743013,418.133120472477,TRUE,TRUE
"spot1.13","singlet","CCD","PT",FALSE,FALSE,382.597277693245,388.411041965625,TRUE,TRUE
"spot1.14","singlet","PT","CCD",FALSE,FALSE,408.957817172206,413.151468973712,TRUE,TRUE
"spot1.15","singlet","CCD","PT",FALSE,FALSE,348.619142511057,369.204850668298,TRUE,TRUE
"spot1.16","singlet","PT","CCD",FALSE,FALSE,413.789367766548,420.881376387629,TRUE,TRUE
"spot1.17","singlet","PT","VSM",FALSE,FALSE,383.786859633849,384.173101171492,TRUE,TRUE
"spot1.18","singlet","PT","VSM",FALSE,FALSE,453.135698617639,462.135371393331,TRUE,TRUE
"spot1.19","singlet","PT","ENDO",FALSE,FALSE,386.400219580399,394.589481077568,TRUE,TRUE
"spot1.2","singlet","PT","VSM",FALSE,FALSE,387.528583545453,406.880091710412,TRUE,TRUE
"spot1.20","singlet","ENDO","PT",FALSE,FALSE,228.947104914812,230.392834430764,TRUE,TRUE
"spot1.21","doublet_certain","ENDO","PT",FALSE,FALSE,338.772478151794,377.125472992955,TRUE,TRUE
"spot1.22","reject","ENDO","TAL",FALSE,FALSE,332.147690113897,382.147690113897,TRUE,TRUE
"spot1.23","singlet","TAL","VSM",FALSE,FALSE,269.616641808952,287.892338034924,TRUE,TRUE
"spot1.24","singlet","CCD","DCT",FALSE,FALSE,355.601789680536,371.093713657773,TRUE,TRUE
"spot1.3","singlet","PT","DCT",FALSE,FALSE,398.984435879058,399.184142935059,TRUE,TRUE
"spot1.4","singlet","TAL","PT",FALSE,FALSE,365.550383426068,385.761602093804,TRUE,TRUE
"spot1.5","doublet_certain","TAL","PT",FALSE,FALSE,363.994136778817,410.352063519612,TRUE,TRUE
"spot1.6","singlet","PT","VSM",FALSE,FALSE,438.124794557707,438.227913692846,TRUE,TRUE
"spot1.7","singlet","PT","PODS",FALSE,FALSE,356.811061221047,364.403549626323,TRUE,TRUE
"spot1.8","doublet_uncertain","PODS","DCT",FALSE,FALSE,363.259687497329,398.305164422507,TRUE,TRUE
"spot1.9","singlet","CCD","DCT",FALSE,FALSE,367.955005557841,377.555058280626,TRUE,TRUE
"spot10.0","singlet","CCD","PT",FALSE,FALSE,344.83057448752,360.178171549415,TRUE,TRUE
"spot10.1","doublet_certain","PT","CCD",FALSE,FALSE,488.35107451303,526.609337267653,TRUE,TRUE
"spot10.10","singlet","PT","TAL",FALSE,FALSE,353.132640289272,366.798772630903,TRUE,TRUE
"spot10.11","singlet","TAL","VSM",FALSE,FALSE,274.012174772886,279.535893820089,TRUE,TRUE
"spot10.12","singlet","PT","TAL",FALSE,FALSE,324.687885425869,335.830110508806,TRUE,TRUE
"spot10.13","singlet","PT","TAL",FALSE,FALSE,371.877508568609,380.937433432716,TRUE,TRUE
"spot10.14","singlet","DCT","PT",FALSE,FALSE,336.713699566321,361.16056354397,TRUE,TRUE
"spot10.15","singlet","PT","DCT",FALSE,FALSE,388.192200292782,400.009654111858,TRUE,TRUE
"spot10.16","reject","ENDO","PT",FALSE,FALSE,335.464351101273,385.464351101273,TRUE,TRUE
"spot10.17","singlet","TAL","DCT",FALSE,FALSE,328.096430130066,335.029967872791,TRUE,TRUE
"spot10.18","reject","CCD","DCT",FALSE,FALSE,317.006704482374,367.006704482374,TRUE,TRUE
"spot10.19","doublet_certain","PT","DCT",FALSE,FALSE,375.728885033432,413.772424594413,TRUE,TRUE
"spot10.2","doublet_certain","PT","VSM",FALSE,FALSE,360.58059291683,397.830441779152,TRUE,TRUE
"spot10.20","doublet_certain","PT","CCD",FALSE,FALSE,371.888812665519,402.383097019891,TRUE,TRUE
"spot10.21","doublet_certain","PT","VSM",FALSE,FALSE,379.30831187979,410.509790377965,TRUE,TRUE
"spot10.22","singlet","VSM","TAL",FALSE,FALSE,247.266916932235,248.305766740637,TRUE,TRUE
"spot10.23","singlet","PT","VSM",FALSE,FALSE,386.318835405343,406.580806351897,TRUE,TRUE
"spot10.24","singlet","VSM","DCT",FALSE,FALSE,315.925888235076,322.635797924509,TRUE,TRUE
"spot10.3","doublet_uncertain","VSM","DCT",FALSE,FALSE,374.930090625002,404.619733680539,TRUE,TRUE
"spot10.4","singlet","PT","VSM",FALSE,FALSE,461.059129101025,462.915374554437,TRUE,TRUE
"spot10.5","singlet","PT","CCD",FALSE,FALSE,410.217227885256,411.845959331124,TRUE,TRUE
"spot10.6","doublet_certain","TAL","ENDO",FALSE,FALSE,272.422635011363,305.889767899833,TRUE,TRUE
"spot10.7","doublet_uncertain","PT","ENDO",FALSE,FALSE,333.731696158387,363.983452836429,TRUE,TRUE
"spot10.8","singlet","IMMUNE","CCD",FALSE,FALSE,362.584784998307,367.627002541171,TRUE,TRUE
