"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","doublet_certain","PT","CCD",FALSE,FALSE,395.645573464,426.743808220141,TRUE,TRUE
"spot0.1","singlet","TAL","VSM",FALSE,FALSE,275.060450822145,291.729435963125,TRUE,TRUE
"spot0.10","singlet","PT","VSM",FALSE,FALSE,414.214030984473,428.466670358444,TRUE,TRUE
"spot0.11","singlet","PT","DCT",FALSE,FALSE,381.397844007852,404.704163455916,TRUE,TRUE
"spot0.12","singlet","PT","CCD",FALSE,FALSE,445.033998380773,445.026442530086,TRUE,TRUE
"spot0.13","singlet","PT","ENDO",FALSE,FALSE,373.017517384541,387.387167554328,TRUE,TRUE
"spot0.14","reject","ENDO","VSM",FALSE,FALSE,245.905498938158,295.905498938158,TRUE,TRUE
"spot0.15","singlet","IMMUNE","DCT",FALSE,FALSE,325.696174088191,344.49106359977,TRUE,TRUE
"spot0.16","singlet","IMMUNE","PT",FALSE,FALSE,348.833340447643,355.362300566456,TRUE,TRUE
"spot0.17","singlet","VSM","TAL",FALSE,FALSE,306.738266889729,328.627914559604,TRUE,TRUE
"spot0.18","singlet","TAL","DCT",FALSE,FALSE,273.212586730523,275.653284678689,TRUE,TRUE
"spot0.19","reject","PT","TAL",FALSE,FALSE,328.610223406994,378.610223406994,TRUE,TRUE
"spot0.2","singlet","TAL","VSM",FALSE,FALSE,311.794576864393,319.339326604184,TRUE,TRUE
"spot0.20","singlet","TAL","VSM",FALSE,FALSE,307.172843830583,316.687335791971,TRUE,TRUE
"spot0.21","singlet","VSM","PT",FALSE,FALSE,298.040853623669,312.645368879448,TRUE,TRUE
"spot0.22","singlet","DCT","PT",FALSE,FALSE,355.565321729415,372.503100889621,TRUE,TRUE
"spot0.23","singlet","PT","DCT",FALSE,FALSE,379.787577858188,386.878327100459,TRUE,TRUE
"spot0.24","singlet","PT","VSM",FALSE,FALSE,400.085202570359,400.760697601877,TRUE,TRUE
"spot0.3","singlet","DCT","CCD",FALSE,FALSE,342.194529197882,346.430114537448,TRUE,TRUE
"spot0.4","singlet","CCD","DCT",FALSE,FALSE,344.678962702169,352.964794963556,TRUE,TRUE
"spot0.5","singlet","CCD","UROTHELIUM",FALSE,FALSE,373.857384861602,376.60909115099,TRUE,TRUE
"spot0.6","singlet","PT","CCD",FALSE,FALSE,421.291429792001,426.461957984547,TRUE,TRUE
"spot0.7","singlet","PT","IMMUNE",FALSE,FALSE,386.001327209519,386.360547770358,TRUE,TRUE
"spot0.8","singlet","PT","ENDO",FALSE,FALSE,364.202057969875,364.790362911028,TRUE,TRUE
"spot0.9","singlet","PT","ENDO",FALSE,FALSE,411.232976071537,411.351400145621,TRUE,TRUE
"spot1.0","doublet_certain","CCD","PT",FALSE,FALSE,377.765157618434,410.110045220074,TRUE,TRUE
"spot1.1","singlet","PT","TAL",FALSE,FALSE,385.139634663076,388.739166974762,TRUE,TRUE
"spot1.10","singlet","DCT","VSM",FALSE,FALSE,278.517936631922,301.341391979473,TRUE,TRUE
"spot1.11","singlet","DCT","PT",FALSE,FALSE,358.626433610034,380.815405132714,TRUE,TRUE
"spot1.12","singlet","PT","TAL",FALSE,FALSE,400.656650324512,401.038220925244,TRUE,TRUE
"spot1.13","singlet","PT","TAL",FALSE,FALSE,388.032528234443,391.948123378165,TRUE,TRUE
"spot1.14","doublet_certain","PT","VSM",FALSE,FALSE,341.700872065556,368.879478224181,TRUE,TRUE
"spot1.15","doublet_certain","DCT","PT",FALSE,FALSE,356.140073350043,388.685058845151,TRUE,TRUE
"spot1.16","doublet_certain","IMMUNE","PT",FALSE,FALSE,427.680691686549,458.382422853434,TRUE,TRUE
"spot1.17","singlet","VSM","CCD",FALSE,FALSE,363.159367236336,381.592795005727,TRUE,TRUE
"spot1.18","doublet_uncertain","PT","TAL",FALSE,FALSE,381.110353811696,419.459051487136,TRUE,TRUE
"spot1.19","singlet","PT","TAL",FALSE,FALSE,379.71886528245,391.696933301764,TRUE,TRUE
"spot1.2","singlet","PT","DCT",FALSE,FALSE,424.75911417336,440.578917514537,TRUE,TRUE
"spot1.20","singlet","PT","TAL",FALSE,FALSE,369.489825271431,376.856706419495,TRUE,TRUE
"spot1.21","reject","DCT","PT",FALSE,FALSE,385.240779705648,435.240779705648,TRUE,TRUE
"spot1.22","doublet_certain","PT","CCD",FALSE,FALSE,419.45967902297,454.206648502556,TRUE,TRUE
"spot1.23","singlet","PT","CCD",FALSE,FALSE,424.713121512359,435.477446457537,TRUE,TRUE
"spot1.24","doublet_certain","PT","TAL",FALSE,FALSE,352.927245027281,384.553589456849,TRUE,TRUE
"spot1.3","singlet","PT","DCT",FALSE,FALSE,377.604247244184,392.920157755812,TRUE,TRUE
"spot1.4","singlet","DCT","TAL",FALSE,FALSE,340.878988487623,357.291928316781,TRUE,TRUE
"spot1.5","doublet_certain","PT","CCD",FALSE,FALSE,431.804217014134,459.888284376338,TRUE,TRUE
"spot1.6","singlet","DCT","PT",FALSE,FALSE,362.791327829363,381.270770412788,TRUE,TRUE
"spot1.7","singlet","PT","ENDO",FALSE,FALSE,365.001414864833,389.683249659741,TRUE,TRUE
