"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","PT","IMMUNE",FALSE,FALSE,371.543698086521,389.957746064913,TRUE,TRUE
"spot0.1","singlet","PT","ENDO",FALSE,FALSE,382.039409744025,383.528982068707,TRUE,TRUE
"spot0.10","singlet","CCD","PT",FALSE,FALSE,390.671148794079,402.333113896074,TRUE,TRUE
"spot0.11","singlet","TAL","CCD",FALSE,FALSE,321.574886547349,332.814858905694,TRUE,TRUE
"spot0.12","singlet","DCT","PT",FALSE,FALSE,324.441378808599,338.262900059269,TRUE,TRUE
"spot0.13","reject","DCT","ENDO",FALSE,FALSE,316.747908073383,366.747908073383,TRUE,TRUE
"spot0.14","singlet","VSM","TAL",FALSE,FALSE,268.963113506127,287.137593214153,TRUE,TRUE
"spot0.15","singlet","TAL","DCT",FALSE,FALSE,255.000078406883,259.396118365907,TRUE,TRUE
"spot0.16","singlet","DCT","VSM",FALSE,FALSE,319.536961529232,327.771168370382,TRUE,TRUE
"spot0.17","reject","DCT","PT",FALSE,FALSE,425.21076717419,475.21076717419,TRUE,TRUE
"spot0.18","doublet_certain","PT","TAL",FALSE,FALSE,327.373198537918,358.92357055435,TRUE,TRUE
"spot0.19","doublet_certain","TAL","PT",FALSE,FALSE,313.283504272327,340.999090216984,TRUE,TRUE
"spot0.2","doublet_certain","PT","DCT",FALSE,FALSE,402.185066217131,438.32216598467,TRUE,TRUE
"spot0.20","singlet","PT","ENDO",FALSE,FALSE,360.589817092736,361.94095832487,TRUE,TRUE
"spot0.21","singlet","PT","CCD",FALSE,FALSE,402.389810590714,414.545238727883,TRUE,TRUE
"spot0.22","singlet","TAL","CCD",FALSE,FALSE,316.211431524525,335.313472343743,TRUE,TRUE
"spot0.23","singlet","CCD","PT",FALSE,FALSE,348.993197806033,362.255139798752,TRUE,TRUE
"spot0.24","singlet","DCT","CCD",FALSE,FALSE,381.677912725916,394.434870059818,TRUE,TRUE
"spot0.3","singlet","PT","DCT",FALSE,FALSE,380.627619494151,380.796994468161,TRUE,TRUE
"spot0.4","doublet_certain","PT","DCT",FALSE,FALSE,374.531062317608,401.642017361931,TRUE,TRUE
"spot0.5","singlet","PT","CCD",FALSE,FALSE,435.509246696041,437.64532922358,TRUE,TRUE
"spot0.6","singlet","PT","CCD",FALSE,FALSE,383.416977587314,404.39019135076,TRUE,TRUE
"spot0.7","singlet","PT","CCD",FALSE,FALSE,421.584677383732,427.274863598028,TRUE,TRUE
"spot0.8","singlet","CCD","DCT",FALSE,FALSE,313.476181211753,324.625086395542,TRUE,TRUE
"spot0.9","singlet","PT","DCT",FALSE,FALSE,355.965033338479,378.745743910932,TRUE,TRUE
"spot1.0","singlet","IMMUNE","PT",FALSE,FALSE,350.742795600523,363.640532477254,TRUE,TRUE
"spot1.1","singlet","PT","TAL",FALSE,FALSE,391.333968994283,398.119070333515,TRUE,TRUE
"spot1.10","singlet","PT","DCT",FALSE,FALSE,421.735312350055,432.36071060908,TRUE,TRUE
"spot1.11","singlet","CCD","PT",FALSE,FALSE,387.588313990798,409.390427080708,TRUE,TRUE
"spot1.12","singlet","CCD","PT",FALSE,FALSE,362.85724376458,366.620099254032,TRUE,TRUE
"spot1.13","singlet","DCT","TAL",FALSE,FALSE,324.623320730664,342.321790042798,TRUE,TRUE
"spot1.14","reject","TAL","VSM",FALSE,FALSE,368.673062067572,418.673062067572,TRUE,TRUE
"spot1.15","doublet_certain","PT","DCT",FALSE,FALSE,397.829556207998,437.605600580857,TRUE,TRUE
