"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","doublet_certain","PT","DCT",FALSE,FALSE,359.947578638284,386.512590205159,TRUE,TRUE
"spot0.1","singlet","DCT","CCD",FALSE,FALSE,321.935046798582,322.002683657733,TRUE,TRUE
"spot0.10","singlet","ENDO","UROTHELIUM",FALSE,FALSE,208.188145017875,210.850457110687,TRUE,TRUE
"spot0.11","doublet_uncertain","ENDO","CCD",FALSE,FALSE,304.475830014654,352.502021485451,TRUE,TRUE
"spot0.12","doublet_certain","CCD","PT",FALSE,FALSE,393.637056179129,424.682660660988,TRUE,TRUE
"spot0.13","singlet","PT","ENDO",FALSE,FALSE,400.708525447364,401.573744681754,TRUE,TRUE
"spot0.14","singlet","PT","ENDO",FALSE,FALSE,400.132621685568,401.198254867399,TRUE,TRUE
"spot0.15","singlet","PT","VSM",FALSE,FALSE,365.036868538308,368.018363553068,TRUE,TRUE
"spot0.16","doublet_certain","PT","VSM",FALSE,FALSE,355.683577359613,385.599296054432,TRUE,TRUE
"spot0.17","singlet","PT","TAL",FALSE,FALSE,373.056082309475,392.721312288836,TRUE,TRUE
"spot0.18","doublet_certain","PT","VSM",FALSE,FALSE,354.977672582263,387.493243271323,TRUE,TRUE
"spot0.19","singlet","PT","IMMUNE",FALSE,FALSE,348.015809586273,364.142131121658,TRUE,TRUE
"spot0.2","singlet","TAL","DCT",FALSE,FALSE,287.577965224247,291.321144689483,TRUE,TRUE
"spot0.20","singlet","PT","IMMUNE",FALSE,FALSE,401.006164973602,403.552754715401,TRUE,TRUE
"spot0.21","singlet","PT","TAL",FALSE,FALSE,411.330503322274,427.04393783713,TRUE,TRUE
"spot0.22","singlet","TAL","PT",FALSE,FALSE,324.351463947669,337.497034044286,TRUE,TRUE
"spot0.23","singlet","TAL","VSM",FALSE,FALSE,276.103315604624,279.131406848083,TRUE,TRUE
"spot0.24","singlet","TAL","DCT",FALSE,FALSE,289.046310434082,290.398083280817,TRUE,TRUE
"spot0.3","singlet","PT","TAL",FALSE,FALSE,418.910960189195,438.418501074886,TRUE,TRUE
"spot0.4","singlet","DCT","PT",FALSE,FALSE,321.099583173131,323.108123654982,TRUE,TRUE
"spot0.5","doublet_certain","PT","DCT",FALSE,FALSE,407.212778810825,443.30407987975,TRUE,TRUE
"spot0.6","singlet","PT","ENDO",FALSE,FALSE,400.880946341594,402.025672394542,TRUE,TRUE
"spot0.7","singlet","PT","VSM",FALSE,FALSE,382.194823147033,389.975331035277,TRUE,TRUE
"spot0.8","singlet","TAL","CCD",FALSE,FALSE,310.542111182368,311.183783249753,TRUE,TRUE
"spot0.9","singlet","TAL","ENDO",FALSE,FALSE,302.239751810222,320.558266130055,TRUE,TRUE
"spot1.0","singlet","PT","VSM",FALSE,FALSE,385.667972395738,391.22357553583,TRUE,TRUE
"spot1.1","doublet_uncertain","VSM","DCT",FALSE,FALSE,333.020223960895,367.041604902682,TRUE,TRUE
"spot1.10","singlet","PT","DCT",FALSE,FALSE,400.34014944455,406.508853413087,TRUE,TRUE
"spot1.11","doublet_certain","PT","DCT",FALSE,FALSE,385.57139676367,412.735585882653,TRUE,TRUE
"spot1.12","singlet","PT","CCD",FALSE,FALSE,434.000943514348,440.365160007894,TRUE,TRUE
"spot1.13","singlet","PT","VSM",FALSE,FALSE,418.552838038486,423.70297128919,TRUE,TRUE
"spot1.14","singlet","PT","PODS",FALSE,FALSE,423.16119258304,428.542599396475,TRUE,TRUE
"spot1.15","singlet","PT","VSM",FALSE,FALSE,396.700471520074,397.56488430611,TRUE,TRUE
"spot1.16","singlet","PT","DCT",FALSE,FALSE,394.186580441633,398.492074373265,TRUE,TRUE
"spot1.17","doublet_certain","DCT","PT",FALSE,FALSE,349.00547954192,381.539284808135,TRUE,TRUE
"spot1.18","singlet","PT","PODS",FALSE,FALSE,397.235782137124,398.234892973538,TRUE,TRUE
"spot1.19","singlet","PT","IMMUNE",FALSE,FALSE,426.012818065796,432.034053396811,TRUE,TRUE
"spot1.2","singlet","DCT","IMMUNE",FALSE,FALSE,337.955275354368,347.296892396719,TRUE,TRUE
"spot1.20","singlet","PT","DCT",FALSE,FALSE,388.776282915427,388.831371544852,TRUE,TRUE
"spot1.21","singlet","PT","DCT",FALSE,FALSE,382.489298827484,389.512710826463,TRUE,TRUE
"spot1.22","doublet_certain","PT","DCT",FALSE,FALSE,375.09705739783,406.623527772115,TRUE,TRUE
"spot1.23","singlet","PT","TAL",FALSE,FALSE,366.323203232545,389.686488319888,TRUE,TRUE
"spot1.24","singlet","VSM","TAL",FALSE,FALSE,252.635869383404,274.032071586949,TRUE,TRUE
"spot1.3","singlet","PT","IMMUNE",FALSE,FALSE,440.984095668872,454.771681475662,TRUE,TRUE
"spot1.4","singlet","PT","DCT",FALSE,FALSE,430.206436343253,450.473043143186,TRUE,TRUE
"spot1.5","singlet","PT","PODS",FALSE,FALSE,379.37311195569,379.878443217616,TRUE,TRUE
"spot1.6","singlet","IMMUNE","PT",FALSE,FALSE,447.175315768344,462.892218468294,TRUE,TRUE
"spot1.7","singlet","VSM","PT",FALSE,FALSE,308.658850860452,321.406731465992,TRUE,TRUE
"spot1.8","singlet","PT","CCD",FALSE,FALSE,382.964476450112,386.697447811408,TRUE,TRUE
"spot1.9","singlet","TAL","PT",FALSE,FALSE,318.166835825127,338.798654255019,TRUE,TRUE
"spot10.0","singlet","ENDO","PT",FALSE,FALSE,241.962871568242,242.827053868832,TRUE,TRUE
"spot10.1","doublet_uncertain","TAL","PT",FALSE,FALSE,340.502213893611,366.105904910968,TRUE,TRUE
"spot10.10","singlet","PT","TAL",FALSE,FALSE,420.734906288803,424.899868344127,TRUE,TRUE
"spot10.11","singlet","DCT","PT",FALSE,FALSE,395.736765281658,401.558936805647,TRUE,TRUE
"spot10.12","singlet","DCT","PT",FALSE,FALSE,371.944749258355,393.626042569377,TRUE,TRUE
"spot10.13","doublet_certain","PT","DCT",FALSE,FALSE,454.563729518017,485.939312774395,TRUE,TRUE
"spot10.14","singlet","TAL","DCT",FALSE,FALSE,306.454179159097,312.725630114204,TRUE,TRUE
"spot10.15","singlet","TAL","PT",FALSE,FALSE,302.67815164119,307.081673487665,TRUE,TRUE
"spot10.16","singlet","PT","DCT",FALSE,FALSE,450.429290840773,465.278988483749,TRUE,TRUE
"spot10.17","doublet_uncertain","PT","CCD",FALSE,FALSE,341.710176440903,368.915224590404,TRUE,TRUE
"spot10.18","doublet_certain","PT","TAL",FALSE,FALSE,333.049677343071,365.444185190823,TRUE,TRUE
"spot10.19","singlet","TAL","DCT",FALSE,FALSE,285.393178764645,296.084725700799,TRUE,TRUE
"spot10.2","singlet","TAL","ENDO",FALSE,FALSE,303.352377479733,306.822445897096,TRUE,TRUE
"spot10.20","singlet","DCT","PT",FALSE,FALSE,317.243880944048,321.693707916782,TRUE,TRUE
"spot10.21","singlet","PT","DCT",FALSE,FALSE,396.999961634902,421.471619357852,TRUE,TRUE
"spot10.22","singlet","ENDO","PT",FALSE,FALSE,267.551895166417,282.966155636232,TRUE,TRUE
"spot10.23","singlet","PT","IMMUNE",FALSE,FALSE,385.644276820794,402.208075974985,TRUE,TRUE
"spot10.24","doublet_uncertain","ENDO","DCT",FALSE,FALSE,277.888491257512,316.870240435649,TRUE,TRUE
"spot10.3","singlet","TAL","PODS",FALSE,FALSE,259.487835330734,261.175920610897,TRUE,TRUE
"spot10.4","doublet_certain","PT","TAL",FALSE,FALSE,324.295090571566,351.390776351457,TRUE,TRUE
"spot10.5","singlet","PT","CCD",FALSE,FALSE,450.195908919496,471.141637384909,TRUE,TRUE
"spot10.6","singlet","ENDO","PT",FALSE,FALSE,252.820570111811,261.390240810817,TRUE,TRUE
"spot10.7","singlet","ENDO","PT",FALSE,FALSE,170.544924877271,174.424047200941,TRUE,TRUE
"spot10.8","singlet","ENDO","DCT",FALSE,FALSE,263.432294454161,265.921732461944,TRUE,TRUE
"spot10.9","singlet","PT","ENDO",FALSE,FALSE,379.776005988232,401.488672705702,TRUE,TRUE
"spot11.0","singlet","PT","DCT",FALSE,FALSE,328.283917672477,332.852556189745,TRUE,TRUE
"spot11.1","doublet_certain","PT","DCT",FALSE,FALSE,408.11964154032,447.46735527208,TRUE,TRUE
"spot11.10","singlet","PT","TAL",FALSE,FALSE,394.015415536664,395.786442561721,TRUE,TRUE
"spot11.11","reject","DCT","TAL",FALSE,FALSE,333.155440179983,383.155440179983,TRUE,TRUE
"spot11.12","singlet","TAL","DCT",FALSE,FALSE,269.907168972468,287.704658938377,TRUE,TRUE
