"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","PT","DCT",FALSE,FALSE,317.304447664787,333.864558395825,TRUE,TRUE
"spot0.1","singlet","DCT","VSM",FALSE,FALSE,305.66159848069,306.285732247684,TRUE,TRUE
"spot0.10","singlet","ENDO","DCT",FALSE,FALSE,239.982722732271,247.144137977133,TRUE,TRUE
"spot0.11","singlet","DCT","ENDO",FALSE,FALSE,328.37223860135,348.243858830401,TRUE,TRUE
"spot0.12","doublet_certain","CCD","PT",FALSE,FALSE,338.99974309361,376.694473538835,TRUE,TRUE
"spot0.13","singlet","PT","UROTHELIUM",FALSE,FALSE,381.568318601723,382.676754452858,TRUE,TRUE
"spot0.14","singlet","PT","ENDO",FALSE,FALSE,420.160218125564,421.779983204709,TRUE,TRUE
"spot0.15","singlet","PT","VSM",FALSE,FALSE,346.366973147004,353.20751701612,TRUE,TRUE
"spot0.16","doublet_certain","PT","VSM",FALSE,FALSE,341.413945958114,362.505352718968,TRUE,TRUE
"spot0.17","singlet","PT","TAL",FALSE,FALSE,330.681036820063,344.019722193014,TRUE,TRUE
"spot0.18","doublet_certain","PT","VSM",FALSE,FALSE,332.631256157821,360.398366171846,TRUE,TRUE
"spot0.19","singlet","PT","IMMUNE",FALSE,FALSE,342.437472691958,362.28033963761,TRUE,TRUE
"spot0.2","singlet","TAL","DCT",FALSE,FALSE,292.83895113364,296.554201162961,TRUE,TRUE
"spot0.20","singlet","PT","IMMUNE",FALSE,FALSE,387.656274259274,390.710565153287,TRUE,TRUE
"spot0.21","singlet","PT","TAL",FALSE,FALSE,396.533532575571,411.56598782831,TRUE,TRUE
"spot0.22","singlet","TAL","PT",FALSE,FALSE,292.508292652304,303.009620785988,TRUE,TRUE
"spot0.23","singlet","TAL","PT",FALSE,FALSE,239.257646693966,239.620161820237,TRUE,TRUE
"spot0.24","singlet","TAL","VSM",FALSE,FALSE,232.633481371708,234.692183523266,TRUE,TRUE
"spot0.3","singlet","PT","TAL",FALSE,FALSE,403.841443762858,421.425903665361,TRUE,TRUE
"spot0.4","singlet","DCT","PT",FALSE,FALSE,318.01739555379,323.565380553148,TRUE,TRUE
"spot0.5","doublet_certain","PT","DCT",FALSE,FALSE,390.98505941263,411.005350897919,TRUE,TRUE
"spot0.6","singlet","PT","ENDO",FALSE,FALSE,380.521357259418,383.326541127535,TRUE,TRUE
"spot0.7","singlet","PT","TAL",FALSE,FALSE,363.041318184795,370.726943327355,TRUE,TRUE
"spot0.8","singlet","TAL","PT",FALSE,FALSE,305.055396906352,310.833116914091,TRUE,TRUE
"spot0.9","singlet","TAL","ENDO",FALSE,FALSE,265.596224542375,272.491383654728,TRUE,TRUE
"spot1.0","doublet_certain","PT","VSM",FALSE,FALSE,332.192057985938,353.408643683492,TRUE,TRUE
"spot1.1","doublet_certain","DCT","VSM",FALSE,FALSE,364.561032668674,389.816514405292,TRUE,TRUE
"spot1.10","singlet","PT","CCD",FALSE,FALSE,389.559968563109,395.829916009873,TRUE,TRUE
"spot1.11","doublet_certain","PT","DCT",FALSE,FALSE,362.779591064222,384.324615002009,TRUE,TRUE
"spot1.12","singlet","PT","CCD",FALSE,FALSE,447.443953905194,459.419965977409,TRUE,TRUE
"spot1.13","singlet","PT","VSM",FALSE,FALSE,406.413892678183,412.726952567244,TRUE,TRUE
"spot1.14","singlet","PT","DCT",FALSE,FALSE,407.522459918994,411.775959744482,TRUE,TRUE
"spot1.15","singlet","PT","TAL",FALSE,FALSE,371.160972883651,372.332177751745,TRUE,TRUE
"spot1.16","singlet","PT","DCT",FALSE,FALSE,400.15558464999,407.513771009036,TRUE,TRUE
"spot1.17","doublet_certain","PT","DCT",FALSE,FALSE,364.248550124613,397.556441521848,TRUE,TRUE
