"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","TAL","DCT",FALSE,FALSE,235.891344990598,236.087225379761,TRUE,TRUE
"spot0.1","doublet_certain","PT","TAL",FALSE,FALSE,355.320027523434,396.860419598906,TRUE,TRUE
"spot0.10","doublet_certain","DCT","VSM",FALSE,FALSE,295.081867021171,318.569001199057,TRUE,TRUE
"spot0.11","singlet","TAL","CCD",FALSE,FALSE,294.764093765732,297.040421744957,TRUE,TRUE
"spot0.12","singlet","CCD","TAL",FALSE,FALSE,320.198989988021,330.102526747497,TRUE,TRUE
"spot0.13","singlet","TAL","IMMUNE",FALSE,FALSE,273.485898555605,281.446307327975,TRUE,TRUE
"spot0.14","singlet","PT","ENDO",FALSE,FALSE,402.708868049538,404.12979288442,TRUE,TRUE
"spot0.15","singlet","PT","ENDO",FALSE,FALSE,323.119222775044,328.856274469673,TRUE,TRUE
"spot0.16","singlet","DCT","ENDO",FALSE,FALSE,303.179446659824,313.856240510005,TRUE,TRUE
"spot0.17","singlet","DCT","TAL",FALSE,FALSE,291.482075778726,299.671993546056,TRUE,TRUE
"spot0.18","singlet","TAL","DCT",FALSE,FALSE,290.777866286945,295.154427266527,TRUE,TRUE
"spot0.19","singlet","DCT","TAL",FALSE,FALSE,305.197364648227,316.3147738383,TRUE,TRUE
"spot0.2","singlet","PT","ENDO",FALSE,FALSE,420.949233457943,421.370715908319,TRUE,TRUE
"spot0.20","singlet","CCD","ENDO",FALSE,FALSE,325.023099683993,336.995028013054,TRUE,TRUE
"spot0.21","singlet","PT","DCT",FALSE,FALSE,387.175684605435,387.746531093843,TRUE,TRUE
"spot0.22","doublet_certain","PT","TAL",FALSE,FALSE,281.99709116265,310.754728234307,TRUE,TRUE
"spot0.23","doublet_certain","PT","TAL",FALSE,FALSE,397.621285087841,421.088786466278,TRUE,TRUE
"spot0.24","singlet","TAL","IMMUNE",FALSE,FALSE,279.253884825299,288.259061998085,TRUE,TRUE
