"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","PT","DCT",FALSE,FALSE,406.230121412552,419.368220261583,TRUE,TRUE
"spot0.1","doublet_certain","CCD","ENDO",FALSE,FALSE,294.713977034833,323.331784046181,TRUE,TRUE
"spot0.10","singlet","TAL","PT",FALSE,FALSE,296.845744391056,311.915966745288,TRUE,TRUE
"spot0.11","singlet","DCT","TAL",FALSE,FALSE,286.273117718215,302.56412076977,TRUE,TRUE
"spot0.12","singlet","CCD","ENDO",FALSE,FALSE,384.618085951885,393.235367373784,TRUE,TRUE
"spot0.13","singlet","PT","ENDO",FALSE,FALSE,377.283384037784,385.335243204636,TRUE,TRUE
"spot0.14","doublet_certain","PT","ENDO",FALSE,FALSE,404.390786450093,425.996051373139,TRUE,TRUE
"spot0.15","singlet","PT","DCT",FALSE,FALSE,414.870835510818,422.434446498553,TRUE,TRUE
"spot0.16","doublet_uncertain","PT","TAL",FALSE,FALSE,383.098147233964,427.968035033993,TRUE,TRUE
"spot0.17","singlet","TAL","DCT",FALSE,FALSE,274.778697863797,275.197214189139,TRUE,TRUE
"spot0.18","singlet","DCT","PODS",FALSE,FALSE,351.393552017117,354.207045393707,TRUE,TRUE
"spot0.19","doublet_certain","ENDO","DCT",FALSE,FALSE,212.139434906574,236.193163446615,TRUE,TRUE
"spot0.2","doublet_certain","TAL","ENDO",FALSE,FALSE,316.284010742227,338.0931551935,TRUE,TRUE
"spot0.20","doublet_certain","ENDO","PT",FALSE,FALSE,286.524100695512,322.324560707857,TRUE,TRUE
"spot0.21","singlet","PT","DCT",FALSE,FALSE,408.463231530701,409.092215300701,TRUE,TRUE
"spot0.22","doublet_certain","ENDO","PT",FALSE,FALSE,318.222929954955,341.011922775989,TRUE,TRUE
"spot0.23","singlet","TAL","PT",FALSE,FALSE,257.040221585316,267.432301782185,TRUE,TRUE
"spot0.24","singlet","PT","TAL",FALSE,FALSE,423.312277400874,427.579790198769,TRUE,TRUE
"spot0.3","singlet","TAL","PODS",FALSE,FALSE,274.495662645383,274.759114224583,TRUE,TRUE
"spot0.4","doublet_certain","PT","TAL",FALSE,FALSE,383.007715136268,406.11372918582,TRUE,TRUE
"spot0.5","singlet","CCD","TAL",FALSE,FALSE,332.477703134276,342.771000775989,TRUE,TRUE
"spot0.6","singlet","PT","VSM",FALSE,FALSE,424.953923423356,426.094013297861,TRUE,TRUE
"spot0.7","singlet","PT","VSM",FALSE,FALSE,364.655506283835,381.091931735904,TRUE,TRUE
"spot0.8","doublet_certain","VSM","PT",FALSE,FALSE,385.553907488456,409.330132676525,TRUE,TRUE
"spot0.9","singlet","PT","VSM",FALSE,FALSE,363.191718820701,365.407433455431,TRUE,TRUE
"spot1.0","doublet_certain","TAL","PT",FALSE,FALSE,390.235545589562,430.292477640322,TRUE,TRUE
"spot1.1","singlet","CCD","TAL",FALSE,FALSE,336.712592667499,348.96480750543,TRUE,TRUE
"spot1.10","singlet","PT","TAL",FALSE,FALSE,395.172308649244,402.38881140881,TRUE,TRUE
"spot1.11","doublet_uncertain","PT","TAL",FALSE,FALSE,375.679642920401,410.581746617432,TRUE,TRUE
"spot1.12","singlet","PT","TAL",FALSE,FALSE,364.858716521415,374.25491955296,TRUE,TRUE
"spot1.13","singlet","PT","CCD",FALSE,FALSE,400.832511047332,400.814723357706,TRUE,TRUE
"spot1.14","doublet_certain","PT","ENDO",FALSE,FALSE,289.851398841028,314.279762018745,TRUE,TRUE
"spot1.15","singlet","PT","ENDO",FALSE,FALSE,339.840778580144,347.457587364202,TRUE,TRUE
"spot1.16","singlet","PT","TAL",FALSE,FALSE,403.794709197145,406.462470291842,TRUE,TRUE
"spot1.17","singlet","PT","TAL",FALSE,FALSE,392.124081918412,410.853170083934,TRUE,TRUE
"spot1.18","doublet_certain","DCT","PT",FALSE,FALSE,362.894256974011,387.087028256651,TRUE,TRUE
"spot1.19","singlet","DCT","PT",FALSE,FALSE,382.372032344712,386.171849518405,TRUE,TRUE
"spot1.2","doublet_certain","TAL","ENDO",FALSE,FALSE,300.996139348142,338.610442457605,TRUE,TRUE
"spot1.20","singlet","PT","ENDO",FALSE,FALSE,327.854132219355,329.274437913552,TRUE,TRUE
"spot1.21","doublet_uncertain","DCT","PT",FALSE,FALSE,417.255398318668,444.890484387195,TRUE,TRUE
"spot1.22","doublet_certain","PT","DCT",FALSE,FALSE,380.643500152548,408.602077857075,TRUE,TRUE
"spot1.23","singlet","PT","TAL",FALSE,FALSE,421.374614902405,423.220655311154,TRUE,TRUE
"spot1.24","singlet","PT","DCT",FALSE,FALSE,399.116806594184,403.252809964669,TRUE,TRUE
"spot1.3","singlet","TAL","DCT",FALSE,FALSE,282.263187179754,292.817371320037,TRUE,TRUE
