"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","VSM","PT",FALSE,FALSE,311.393863295627,328.988966803535,TRUE,TRUE
"spot0.1","singlet","PT","DCT",FALSE,FALSE,428.19391938452,428.928990671077,TRUE,TRUE
"spot0.10","doublet_certain","PT","IMMUNE",FALSE,FALSE,426.756199535288,452.855756764741,TRUE,TRUE
"spot0.11","doublet_certain","PT","DCT",FALSE,FALSE,342.629478569633,376.930637871568,TRUE,TRUE
"spot0.12","singlet","TAL","DCT",FALSE,FALSE,300.929712422727,306.705228465091,TRUE,TRUE
"spot0.13","singlet","CCD","TAL",FALSE,FALSE,323.305176208001,338.631386970287,TRUE,TRUE
"spot0.14","singlet","CCD","PT",FALSE,FALSE,374.220095845259,379.361549875088,TRUE,TRUE
"spot0.15","singlet","PT","CCD",FALSE,FALSE,440.405567068009,446.08422581247,TRUE,TRUE
"spot0.16","singlet","PT","DCT",FALSE,FALSE,409.670137046039,414.056852913214,TRUE,TRUE
"spot0.17","singlet","PT","DCT",FALSE,FALSE,361.326826116871,361.610792060588,TRUE,TRUE
"spot0.18","singlet","PT","DCT",FALSE,FALSE,435.413404404463,435.749330740794,TRUE,TRUE
"spot0.19","doublet_certain","TAL","PT",FALSE,FALSE,353.561025492418,395.639893943096,TRUE,TRUE
"spot0.2","doublet_certain","PT","TAL",FALSE,FALSE,327.610545846295,354.022026380138,TRUE,TRUE
"spot0.20","doublet_certain","PT","TAL",FALSE,FALSE,421.7069364319,444.541617217933,TRUE,TRUE
"spot0.21","singlet","PT","ENDO",FALSE,FALSE,424.208765537889,425.007517146516,TRUE,TRUE
"spot0.22","singlet","VSM","PT",FALSE,FALSE,318.179469599992,333.179220225563,TRUE,TRUE
"spot0.23","doublet_uncertain","PT","ENDO",FALSE,FALSE,285.57452228629,313.217502016297,TRUE,TRUE
"spot0.24","doublet_certain","DCT","PT",FALSE,FALSE,376.344127221608,398.500443119929,TRUE,TRUE
"spot0.3","singlet","TAL","PT",FALSE,FALSE,320.605113209215,339.860044729747,TRUE,TRUE
"spot0.4","singlet","PT","ENDO",FALSE,FALSE,427.419037062454,428.630196439079,TRUE,TRUE
"spot0.5","singlet","PT","ENDO",FALSE,FALSE,367.186213464393,369.621891761684,TRUE,TRUE
"spot0.6","doublet_certain","PT","VSM",FALSE,FALSE,352.343555883158,372.42536976604,TRUE,TRUE
"spot0.7","doublet_uncertain","TAL","CCD",FALSE,FALSE,371.246908762123,391.815108519067,TRUE,TRUE
"spot0.8","singlet","PT","TAL",FALSE,FALSE,381.004719178416,384.306575105225,TRUE,TRUE
"spot0.9","singlet","DCT","PT",FALSE,FALSE,321.583965542841,337.847364090605,TRUE,TRUE
"spot1.0","singlet","VSM","DCT",FALSE,FALSE,309.935421944658,318.593417459809,TRUE,TRUE
"spot1.1","singlet","CCD","DCT",FALSE,FALSE,351.22604520157,360.627160264216,TRUE,TRUE
"spot1.10","doublet_certain","IMMUNE","TAL",FALSE,FALSE,331.869443563133,360.315439026095,TRUE,TRUE
"spot1.11","doublet_certain","PT","TAL",FALSE,FALSE,363.010133437979,398.193951145707,TRUE,TRUE
"spot1.12","singlet","PT","IMMUNE",FALSE,FALSE,365.06144025838,371.986317336766,TRUE,TRUE
"spot1.13","singlet","CCD","VSM",FALSE,FALSE,380.085838475413,392.189270446323,TRUE,TRUE
"spot1.14","doublet_certain","CCD","VSM",FALSE,FALSE,341.966576782897,364.168745701578,TRUE,TRUE
"spot1.15","doublet_certain","PT","VSM",FALSE,FALSE,341.911417398861,378.631745054276,TRUE,TRUE
"spot1.16","doublet_certain","PT","VSM",FALSE,FALSE,330.138510204634,353.627757780653,TRUE,TRUE
"spot1.17","doublet_certain","PT","VSM",FALSE,FALSE,351.990466023112,396.459089156837,TRUE,TRUE
"spot1.18","singlet","PT","CCD",FALSE,FALSE,393.129813075309,393.124184328655,TRUE,TRUE
"spot1.19","singlet","TAL","PT",FALSE,FALSE,268.294895275555,283.517376006421,TRUE,TRUE
"spot1.2","doublet_uncertain","PT","CCD",FALSE,FALSE,421.535832042631,443.050958224808,TRUE,TRUE
"spot1.20","singlet","TAL","PT",FALSE,FALSE,285.39602314221,290.388121294656,TRUE,TRUE
"spot1.21","singlet","DCT","PT",FALSE,FALSE,335.738464124735,337.313110179023,TRUE,TRUE
"spot1.22","singlet","PT","CCD",FALSE,FALSE,375.609532870637,375.603582846577,TRUE,TRUE
"spot1.23","singlet","PT","ENDO",FALSE,FALSE,400.857140646139,404.19460616522,TRUE,TRUE
"spot1.24","singlet","DCT","PT",FALSE,FALSE,326.253153651275,329.123842529078,TRUE,TRUE
"spot1.3","singlet","PT","TAL",FALSE,FALSE,396.316896337631,398.671663956134,TRUE,TRUE
"spot1.4","singlet","PT","UROTHELIUM",FALSE,FALSE,409.352096697268,411.58534171109,TRUE,TRUE
"spot1.5","singlet","PT","TAL",FALSE,FALSE,428.00148569639,429.909595516143,TRUE,TRUE
"spot1.6","singlet","PT","CCD",FALSE,FALSE,410.408624585492,420.453978318143,TRUE,TRUE
"spot1.7","doublet_uncertain","TAL","PT",FALSE,FALSE,421.593373802478,456.596377614203,TRUE,TRUE
"spot1.8","doublet_certain","TAL","PT",FALSE,FALSE,338.05355538025,360.372279432402,TRUE,TRUE
"spot1.9","singlet","IMMUNE","TAL",FALSE,FALSE,317.300097950905,326.251458451675,TRUE,TRUE
"spot10.0","singlet","ENDO","PT",FALSE,FALSE,277.785916609271,281.640170175772,TRUE,TRUE
"spot10.1","singlet","PT","VSM",FALSE,FALSE,371.342027419357,388.853105306965,TRUE,TRUE
"spot10.10","singlet","PT","TAL",FALSE,FALSE,430.238540286875,434.9610993371,TRUE,TRUE
"spot10.11","singlet","PT","UROTHELIUM",FALSE,FALSE,369.000868832856,369.231988652856,TRUE,TRUE
"spot10.12","singlet","PT","UROTHELIUM",FALSE,FALSE,413.469683970919,415.658347430962,TRUE,TRUE
"spot10.13","doublet_certain","PT","UROTHELIUM",FALSE,FALSE,422.451449163771,448.368198370666,TRUE,TRUE
"spot10.14","singlet","DCT","TAL",FALSE,FALSE,314.914333715521,328.02582375982,TRUE,TRUE
"spot10.15","singlet","DCT","TAL",FALSE,FALSE,329.167184664546,331.722905018356,TRUE,TRUE
"spot10.16","singlet","PT","ENDO",FALSE,FALSE,342.800001612906,346.066009119062,TRUE,TRUE
"spot10.17","singlet","PT","VSM",FALSE,FALSE,405.195002142858,405.573597195438,TRUE,TRUE
