"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","reject","DCT","TAL",FALSE,FALSE,328.528326606059,368.528326606059,TRUE,TRUE
"spot0.1","singlet","PT","TAL",FALSE,FALSE,351.968469320545,367.433299885296,TRUE,TRUE
"spot0.10","doublet_certain","PT","VSM",FALSE,FALSE,378.874931780329,399.575555174587,TRUE,TRUE
"spot0.11","reject","CCD","VSM",FALSE,FALSE,275.910931337121,315.910931337121,TRUE,TRUE
"spot0.12","doublet_uncertain","VSM","PT",FALSE,FALSE,342.507056419645,368.677354005737,TRUE,TRUE
"spot0.13","singlet","PT","VSM",FALSE,FALSE,346.167483501939,351.622021621054,TRUE,TRUE
"spot0.14","singlet","PT","ENDO",FALSE,FALSE,355.96329095884,360.453251934937,TRUE,TRUE
"spot0.15","singlet","PT","IMMUNE",FALSE,FALSE,361.956793149229,364.305107299813,TRUE,TRUE
"spot0.16","singlet","PT","ENDO",FALSE,FALSE,393.471847541893,396.396292403199,TRUE,TRUE
"spot0.17","doublet_certain","ENDO","PT",FALSE,FALSE,276.244914692901,314.120164744241,TRUE,TRUE
"spot0.18","doublet_certain","PT","ENDO",FALSE,FALSE,280.967601583346,309.840459136938,TRUE,TRUE
"spot0.19","singlet","PT","ENDO",FALSE,FALSE,371.654333455098,384.563931469974,TRUE,TRUE
"spot0.2","singlet","PT","ENDO",FALSE,FALSE,397.538582296262,401.766444203075,TRUE,TRUE
"spot0.20","singlet","PT","DCT",FALSE,FALSE,326.649368165075,340.432338619346,TRUE,TRUE
"spot0.21","singlet","TAL","DCT",FALSE,FALSE,269.700313026976,275.162193740862,TRUE,TRUE
"spot0.22","singlet","PT","TAL",FALSE,FALSE,326.067743122517,331.456783358734,TRUE,TRUE
"spot0.23","singlet","PT","TAL",FALSE,FALSE,321.939930678887,334.746689096479,TRUE,TRUE
"spot0.24","singlet","TAL","CCD",FALSE,FALSE,311.850906382304,327.429492641001,TRUE,TRUE
"spot0.3","singlet","PT","ENDO",FALSE,FALSE,379.321016016994,380.912540118355,TRUE,TRUE
"spot0.4","singlet","PT","VSM",FALSE,FALSE,408.590773298749,410.261595235449,TRUE,TRUE
"spot0.5","singlet","PT","VSM",FALSE,FALSE,328.271108687057,334.910113371712,TRUE,TRUE
"spot0.6","singlet","DCT","PT",FALSE,FALSE,365.945561465843,371.511962805374,TRUE,TRUE
"spot0.7","singlet","DCT","PT",FALSE,FALSE,296.723403040315,296.973714215288,TRUE,TRUE
"spot0.8","singlet","DCT","PT",FALSE,FALSE,292.451004683571,294.796800627199,TRUE,TRUE
"spot0.9","doublet_certain","PT","VSM",FALSE,FALSE,375.486245832468,398.945369214677,TRUE,TRUE
"spot1.0","singlet","PT","TAL",FALSE,FALSE,385.191532260571,388.311014661716,TRUE,TRUE
"spot1.1","singlet","PT","TAL",FALSE,FALSE,329.039166207244,339.58943488462,TRUE,TRUE
"spot1.10","doublet_certain","PT","DCT",FALSE,FALSE,382.379052187196,409.168599727289,TRUE,TRUE
"spot1.11","doublet_certain","PT","TAL",FALSE,FALSE,374.440222063473,402.667243544851,TRUE,TRUE
"spot1.12","doublet_certain","TAL","PT",FALSE,FALSE,356.378122406883,379.514325300018,TRUE,TRUE
"spot1.13","singlet","PT","CCD",FALSE,FALSE,413.297950109313,419.350211308091,TRUE,TRUE
"spot1.14","singlet","PT","CCD",FALSE,FALSE,409.424149695181,413.134060804909,TRUE,TRUE
"spot1.15","singlet","PT","VSM",FALSE,FALSE,364.990819204585,377.63524740054,TRUE,TRUE
"spot1.16","singlet","PT","DCT",FALSE,FALSE,375.330630916312,391.013539433751,TRUE,TRUE
"spot1.17","singlet","PT","TAL",FALSE,FALSE,389.192790159924,393.304470355758,TRUE,TRUE
"spot1.18","doublet_certain","PT","CCD",FALSE,FALSE,390.816492379121,411.391741288059,TRUE,TRUE
"spot1.19","singlet","CCD","PT",FALSE,FALSE,357.669218000363,363.115159220649,TRUE,TRUE
"spot1.2","singlet","TAL","ENDO",FALSE,FALSE,252.396498493638,264.311643247105,TRUE,TRUE
"spot1.20","singlet","DCT","TAL",FALSE,FALSE,347.265901988472,347.814579974596,TRUE,TRUE
"spot1.21","doublet_certain","ENDO","DCT",FALSE,FALSE,277.384170373104,300.987278923271,TRUE,TRUE
"spot1.22","doublet_certain","PT","ENDO",FALSE,FALSE,336.945202435306,364.220547788761,TRUE,TRUE
"spot1.23","doublet_certain","PT","DCT",FALSE,FALSE,314.456997292303,342.796165511568,TRUE,TRUE
"spot1.24","singlet","ENDO","DCT",FALSE,FALSE,263.839459661376,282.850434786702,TRUE,TRUE
"spot1.3","doublet_certain","CCD","PT",FALSE,FALSE,374.652868316309,406.25032400099,TRUE,TRUE
"spot1.4","doublet_certain","PT","VSM",FALSE,FALSE,398.433702311916,426.762186806159,TRUE,TRUE
"spot1.5","doublet_certain","VSM","TAL",FALSE,FALSE,286.484070093134,313.584982779542,TRUE,TRUE
"spot1.6","singlet","TAL","DCT",FALSE,FALSE,347.526310886995,356.179673287804,TRUE,TRUE
"spot1.7","singlet","PT","DCT",FALSE,FALSE,365.323234301929,374.481858442722,TRUE,TRUE
"spot1.8","singlet","PT","DCT",FALSE,FALSE,362.700591751919,366.080731948391,TRUE,TRUE
"spot1.9","singlet","PT","DCT",FALSE,FALSE,400.23515230053,407.901924154462,TRUE,TRUE
"spot10.0","singlet","DCT","TAL",FALSE,FALSE,256.581635411651,266.079888955461,TRUE,TRUE
"spot10.1","singlet","PT","DCT",FALSE,FALSE,354.594794234627,365.646098185071,TRUE,TRUE
"spot10.10","singlet","DCT","TAL",FALSE,FALSE,280.03661709906,285.206336738714,TRUE,TRUE
"spot10.11","singlet","TAL","CCD",FALSE,FALSE,323.868753912619,333.735758672861,TRUE,TRUE
"spot10.12","singlet","CCD","PT",FALSE,FALSE,366.222903990061,369.909811316898,TRUE,TRUE
"spot10.13","doublet_certain","VSM","CCD",FALSE,FALSE,320.231652472419,341.546343191088,TRUE,TRUE
