"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","VSM","UROTHELIUM",FALSE,FALSE,258.905229169931,259.902879592,TRUE,TRUE
"spot0.1","singlet","VSM","PODS",FALSE,FALSE,219.954065319187,221.095456245376,TRUE,TRUE
"spot0.10","singlet","UROTHELIUM","ENDO",FALSE,FALSE,383.232566569454,386.758147530896,TRUE,TRUE
"spot0.11","singlet","PT","UROTHELIUM",FALSE,FALSE,397.428472736858,416.327744810137,TRUE,TRUE
"spot0.12","singlet","PT","ENDO",FALSE,FALSE,384.727969740054,387.42695405692,TRUE,TRUE
"spot0.13","singlet","PT","CCD",FALSE,FALSE,392.243565498082,394.392483693765,TRUE,TRUE
"spot0.14","doublet_certain","CCD","PT",FALSE,FALSE,316.941203221344,341.842006840907,TRUE,TRUE
"spot0.15","singlet","CCD","TAL",FALSE,FALSE,326.436554770962,338.74324910926,TRUE,TRUE
"spot0.16","singlet","TAL","CCD",FALSE,FALSE,301.290759529195,309.020989028457,TRUE,TRUE
"spot0.17","singlet","PT","TAL",FALSE,FALSE,366.736242702087,386.45559398285,TRUE,TRUE
"spot0.18","singlet","PT","VSM",FALSE,FALSE,316.536856474137,334.656942855111,TRUE,TRUE
"spot0.19","singlet","PT","DCT",FALSE,FALSE,362.405630601106,363.974351630025,TRUE,TRUE
"spot0.2","singlet","VSM","PT",FALSE,FALSE,272.845099833583,275.405049449754,TRUE,TRUE
"spot0.20","singlet","PT","ENDO",FALSE,FALSE,326.537497373951,338.630229031851,TRUE,TRUE
"spot0.21","singlet","ENDO","DCT",FALSE,FALSE,222.243374523519,232.739910744817,TRUE,TRUE
"spot0.22","singlet","DCT","VSM",FALSE,FALSE,291.785776990823,308.409582640664,TRUE,TRUE
"spot0.23","doublet_certain","VSM","CCD",FALSE,FALSE,265.093303713284,291.564233774296,TRUE,TRUE
"spot0.24","singlet","DCT","CCD",FALSE,FALSE,279.597051068089,292.460395265788,TRUE,TRUE
"spot0.3","singlet","PT","TAL",FALSE,FALSE,347.573826688662,351.873340049605,TRUE,TRUE
