"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","PT","VSM",FALSE,FALSE,349.869267325102,358.289350181505,TRUE,TRUE
"spot0.1","doublet_uncertain","TAL","IMMUNE",FALSE,FALSE,304.995100829245,327.903360218886,TRUE,TRUE
"spot0.10","doublet_certain","TAL","PT",FALSE,FALSE,300.348346289306,328.678538382925,TRUE,TRUE
"spot0.11","singlet","TAL","ENDO",FALSE,FALSE,318.736030350197,333.132740824182,TRUE,TRUE
"spot0.12","singlet","PT","IMMUNE",FALSE,FALSE,295.161573429087,301.189544281121,TRUE,TRUE
"spot0.13","singlet","PT","CCD",FALSE,FALSE,381.562430963106,385.939065433474,TRUE,TRUE
"spot0.14","singlet","CCD","IMMUNE",FALSE,FALSE,350.730321267153,363.932936255417,TRUE,TRUE
"spot0.15","singlet","TAL","VSM",FALSE,FALSE,274.709078710653,292.284415973391,TRUE,TRUE
"spot0.16","singlet","TAL","DCT",FALSE,FALSE,249.165588536355,249.461029716794,TRUE,TRUE
"spot0.17","singlet","TAL","ENDO",FALSE,FALSE,257.249746102758,259.321697828008,TRUE,TRUE
"spot0.18","doublet_certain","TAL","PT",FALSE,FALSE,332.900752061185,353.624425359078,TRUE,TRUE
"spot0.19","singlet","PT","TAL",FALSE,FALSE,362.398965850885,378.873157718976,TRUE,TRUE
"spot0.2","singlet","PT","DCT",FALSE,FALSE,373.799124772987,379.105934518067,TRUE,TRUE
"spot0.20","singlet","DCT","PT",FALSE,FALSE,335.287396910212,338.341623613947,TRUE,TRUE
"spot0.21","doublet_certain","PT","DCT",FALSE,FALSE,332.900180637882,358.774000519139,TRUE,TRUE
"spot0.22","singlet","PT","ENDO",FALSE,FALSE,302.481233238143,313.082084633913,TRUE,TRUE
"spot0.23","doublet_certain","DCT","PT",FALSE,FALSE,338.144642356689,361.504103327004,TRUE,TRUE
"spot0.24","singlet","PT","TAL",FALSE,FALSE,327.63112879828,327.834769825124,TRUE,TRUE
"spot0.3","singlet","PT","DCT",FALSE,FALSE,381.104862211907,389.599339694322,TRUE,TRUE
"spot0.4","doublet_certain","PT","DCT",FALSE,FALSE,322.532385102014,344.371893271654,TRUE,TRUE
"spot0.5","doublet_certain","PT","ENDO",FALSE,FALSE,352.400525280622,382.925719225199,TRUE,TRUE
"spot0.6","doublet_certain","DCT","PT",FALSE,FALSE,394.185791953865,424.141811282295,TRUE,TRUE
"spot0.7","singlet","DCT","VSM",FALSE,FALSE,323.325265284333,323.971391362915,TRUE,TRUE
"spot0.8","singlet","DCT","PT",FALSE,FALSE,284.514608719334,285.801120836484,TRUE,TRUE
"spot0.9","singlet","PT","DCT",FALSE,FALSE,378.383077858893,390.192748721149,TRUE,TRUE
"spot1.0","singlet","VSM","PT",FALSE,FALSE,312.968034612572,327.03381142516,TRUE,TRUE
"spot1.1","doublet_uncertain","VSM","DCT",FALSE,FALSE,354.507495614754,385.612104292087,TRUE,TRUE
"spot1.10","singlet","PT","TAL",FALSE,FALSE,395.315791718311,406.427554768914,TRUE,TRUE
"spot1.11","singlet","TAL","ENDO",FALSE,FALSE,333.663032244514,350.329683884195,TRUE,TRUE
"spot1.12","doublet_certain","PT","TAL",FALSE,FALSE,362.538223222331,392.302919204444,TRUE,TRUE
"spot1.13","doublet_certain","PT","DCT",FALSE,FALSE,361.274345379584,382.797267172308,TRUE,TRUE
"spot1.14","singlet","VSM","PT",FALSE,FALSE,322.430726279804,335.112257627909,TRUE,TRUE
"spot1.15","doublet_certain","TAL","PT",FALSE,FALSE,352.755386496498,385.002880519888,TRUE,TRUE
"spot1.16","doublet_certain","PT","TAL",FALSE,FALSE,361.282605387915,397.560184970348,TRUE,TRUE
"spot1.17","doublet_certain","PT","TAL",FALSE,FALSE,340.332203281923,373.918637285842,TRUE,TRUE
"spot1.18","singlet","PT","VSM",FALSE,FALSE,371.743396403872,383.952542859118,TRUE,TRUE
"spot1.19","singlet","TAL","VSM",FALSE,FALSE,281.24757908424,282.868895015552,TRUE,TRUE
"spot1.2","singlet","DCT","PT",FALSE,FALSE,336.74023481935,343.456893271322,TRUE,TRUE
"spot1.20","reject","PT","TAL",FALSE,FALSE,348.878511523846,388.878511523846,TRUE,TRUE
