"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","PT","PODS",FALSE,FALSE,319.141854989255,321.081142544926,TRUE,TRUE
"spot0.1","singlet","PT","DCT",FALSE,FALSE,359.832294448819,370.197597481995,TRUE,TRUE
"spot0.10","singlet","PT","CCD",FALSE,FALSE,312.981303714336,312.988764616993,TRUE,TRUE
"spot0.11","singlet","PT","ENDO",FALSE,FALSE,387.06368119308,387.981471723589,TRUE,TRUE
"spot0.12","singlet","PT","TAL",FALSE,FALSE,354.385024290749,356.395216217683,TRUE,TRUE
"spot0.13","singlet","PT","TAL",FALSE,FALSE,348.575495228939,356.224752475068,TRUE,TRUE
"spot0.14","singlet","TAL","PT",FALSE,FALSE,265.573412420411,268.978777052798,TRUE,TRUE
"spot0.15","singlet","TAL","ENDO",FALSE,FALSE,286.278490422693,288.369607308465,TRUE,TRUE
"spot0.16","singlet","TAL","PT",FALSE,FALSE,245.234599085907,246.930357424307,TRUE,TRUE
"spot0.17","singlet","DCT","TAL",FALSE,FALSE,242.643650357569,249.328353332972,TRUE,TRUE
"spot0.18","singlet","TAL","PT",FALSE,FALSE,325.073900678359,343.849876926539,TRUE,TRUE
"spot0.19","doublet_uncertain","TAL","ENDO",FALSE,FALSE,272.955124125567,294.382882634678,TRUE,TRUE
"spot0.2","doublet_uncertain","DCT","PT",FALSE,FALSE,318.493630282605,344.118125316424,TRUE,TRUE
"spot0.20","singlet","PT","ENDO",FALSE,FALSE,313.847338662013,330.164006417493,TRUE,TRUE
"spot0.21","doublet_certain","DCT","PT",FALSE,FALSE,280.597537470095,308.836961114887,TRUE,TRUE
"spot0.22","doublet_uncertain","PT","DCT",FALSE,FALSE,339.33565826085,362.985345161942,TRUE,TRUE
"spot0.23","singlet","PT","PODS",FALSE,FALSE,326.727996575904,334.002122274283,TRUE,TRUE
"spot0.24","singlet","PT","DCT",FALSE,FALSE,316.542558405378,320.924872520488,TRUE,TRUE
"spot0.3","singlet","PT","ENDO",FALSE,FALSE,372.74384201743,376.978327858949,TRUE,TRUE
"spot0.4","singlet","PT","ENDO",FALSE,FALSE,357.905784669203,358.818459504384,TRUE,TRUE
"spot0.5","doublet_certain","PT","ENDO",FALSE,FALSE,302.830211740424,340.288034809363,TRUE,TRUE
