"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","doublet_certain","VSM","TAL",FALSE,FALSE,279.351648583682,307.089591801611,TRUE,TRUE
"spot0.1","doublet_uncertain","PT","TAL",FALSE,FALSE,320.259361866509,342.210607756166,TRUE,TRUE
"spot0.10","singlet","PT","DCT",FALSE,FALSE,384.023181798056,385.808124802429,TRUE,TRUE
"spot0.11","singlet","PT","DCT",FALSE,FALSE,408.216818190671,410.182957776113,TRUE,TRUE
"spot0.12","doublet_certain","DCT","PT",FALSE,FALSE,313.312430333685,340.276915279374,TRUE,TRUE
"spot0.13","singlet","TAL","VSM",FALSE,FALSE,304.350094404656,306.716180750166,TRUE,TRUE
"spot0.14","singlet","TAL","CCD",FALSE,FALSE,326.31707329435,335.267965826633,TRUE,TRUE
"spot0.15","reject","CCD","DCT",FALSE,FALSE,329.087966284511,369.087966284511,TRUE,TRUE
"spot0.16","doublet_certain","PT","DCT",FALSE,FALSE,354.876186671055,388.015720953955,TRUE,TRUE
"spot0.17","doublet_certain","PT","CCD",FALSE,FALSE,363.337721585603,386.305618700791,TRUE,TRUE
"spot0.18","singlet","CCD","ENDO",FALSE,FALSE,324.751360401614,325.241030021534,TRUE,TRUE
"spot0.19","singlet","CCD","ENDO",FALSE,FALSE,313.734645621484,315.969666129496,TRUE,TRUE
"spot0.2","singlet","PT","TAL",FALSE,FALSE,357.476120273001,359.363612551145,TRUE,TRUE
"spot0.20","singlet","ENDO","PT",FALSE,FALSE,244.931035915624,248.110689290282,TRUE,TRUE
"spot0.21","singlet","PT","ENDO",FALSE,FALSE,323.239876751303,326.522390224256,TRUE,TRUE
"spot0.22","singlet","PT","CCD",FALSE,FALSE,351.27658724402,357.885498437661,TRUE,TRUE
"spot0.23","doublet_certain","DCT","ENDO",FALSE,FALSE,318.682997474049,343.87174521235,TRUE,TRUE
"spot0.24","singlet","ENDO","PT",FALSE,FALSE,285.014270607164,302.634195905109,TRUE,TRUE
"spot0.3","singlet","DCT","PT",FALSE,FALSE,311.692275303393,323.887541623303,TRUE,TRUE
"spot0.4","singlet","PT","DCT",FALSE,FALSE,332.376760440123,341.684253966945,TRUE,TRUE
"spot0.5","singlet","CCD","ENDO",FALSE,FALSE,307.19067552959,326.863399021543,TRUE,TRUE
"spot0.6","singlet","PT","ENDO",FALSE,FALSE,369.844526983882,375.374513228439,TRUE,TRUE
"spot0.7","doublet_certain","PT","DCT",FALSE,FALSE,392.758531921189,438.20630074039,TRUE,TRUE
"spot0.8","singlet","PT","DCT",FALSE,FALSE,382.630201326241,386.121842269415,TRUE,TRUE
"spot0.9","singlet","PT","DCT",FALSE,FALSE,354.642637586995,354.690924874936,TRUE,TRUE
"spot1.0","singlet","PT","VSM",FALSE,FALSE,300.023840607754,307.925377793173,TRUE,TRUE
"spot1.1","singlet","PT","IMMUNE",FALSE,FALSE,382.642679363378,391.750550806827,TRUE,TRUE
"spot1.10","doublet_certain","PT","DCT",FALSE,FALSE,410.16354337595,434.761568542071,TRUE,TRUE
"spot1.11","doublet_certain","PT","VSM",FALSE,FALSE,402.243715968867,422.639409478067,TRUE,TRUE
"spot1.12","singlet","PT","DCT",FALSE,FALSE,383.15600118367,389.103196218525,TRUE,TRUE
"spot1.13","doublet_certain","TAL","PT",FALSE,FALSE,324.353933366229,344.923691839197,TRUE,TRUE
"spot1.14","singlet","ENDO","CCD",FALSE,FALSE,295.335277875039,300.107457560701,TRUE,TRUE
"spot1.15","singlet","DCT","PT",FALSE,FALSE,328.542646953527,346.702335358577,TRUE,TRUE
"spot1.16","doublet_certain","DCT","PT",FALSE,FALSE,352.70460699875,373.966545147258,TRUE,TRUE
"spot1.17","singlet","PT","CCD",FALSE,FALSE,409.366498141764,419.131668220074,TRUE,TRUE
"spot1.18","singlet","CCD","TAL",FALSE,FALSE,337.077013800587,356.314037963166,TRUE,TRUE
