"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","doublet_certain","PT","TAL",FALSE,FALSE,283.449663775693,308.536478684866,TRUE,TRUE
"spot0.1","singlet","PT","TAL",FALSE,FALSE,336.669051573326,337.482127758685,TRUE,TRUE
"spot0.10","doublet_certain","PT","TAL",FALSE,FALSE,323.7018572288,357.58512868563,TRUE,TRUE
"spot0.11","singlet","TAL","PT",FALSE,FALSE,274.603173882062,290.152831492553,TRUE,TRUE
"spot0.12","singlet","PT","TAL",FALSE,FALSE,345.907019254324,355.605860620382,TRUE,TRUE
"spot0.13","singlet","TAL","PT",FALSE,FALSE,283.159023940367,298.507401223943,TRUE,TRUE
"spot0.14","singlet","TAL","VSM",FALSE,FALSE,257.991844256034,261.253310625212,TRUE,TRUE
"spot0.15","doublet_certain","PT","VSM",FALSE,FALSE,299.219574724605,322.851527897602,TRUE,TRUE
"spot0.16","doublet_uncertain","CCD","IMMUNE",FALSE,FALSE,350.501034312485,372.870383650501,TRUE,TRUE
"spot0.17","singlet","CCD","PT",FALSE,FALSE,331.777619036776,338.220678808202,TRUE,TRUE
"spot0.18","doublet_certain","PT","ENDO",FALSE,FALSE,293.022712230125,316.761942533011,TRUE,TRUE
"spot0.19","singlet","ENDO","TAL",FALSE,FALSE,220.794684608843,228.233526606316,TRUE,TRUE
"spot0.2","singlet","PT","TAL",FALSE,FALSE,348.66713741099,349.609328793261,TRUE,TRUE
"spot0.20","doublet_uncertain","PT","ENDO",FALSE,FALSE,353.454222673519,374.922324690339,TRUE,TRUE
"spot0.21","singlet","PT","ENDO",FALSE,FALSE,386.985753706341,389.76482172631,TRUE,TRUE
"spot0.22","doublet_certain","PT","TAL",FALSE,FALSE,335.22120801878,363.456913804341,TRUE,TRUE
"spot0.23","singlet","TAL","PT",FALSE,FALSE,299.983326877364,309.623869888691,TRUE,TRUE
"spot0.24","singlet","ENDO","TAL",FALSE,FALSE,215.167029676707,230.297345302802,TRUE,TRUE
"spot0.3","singlet","PT","VSM",FALSE,FALSE,378.048250085373,378.690883262271,TRUE,TRUE
"spot0.4","singlet","PT","TAL",FALSE,FALSE,408.687365593471,410.865495055586,TRUE,TRUE
"spot0.5","singlet","VSM","PT",FALSE,FALSE,246.186451044503,257.09442184387,TRUE,TRUE
"spot0.6","singlet","VSM","DCT",FALSE,FALSE,248.471303127328,260.097582878641,TRUE,TRUE
"spot0.7","singlet","VSM","DCT",FALSE,FALSE,324.368665173798,336.974209726232,TRUE,TRUE
"spot0.8","singlet","CCD","DCT",FALSE,FALSE,305.562175043028,314.153162996393,TRUE,TRUE
"spot0.9","singlet","PT","DCT",FALSE,FALSE,374.257380828917,392.058736187382,TRUE,TRUE
"spot1.0","singlet","PT","TAL",FALSE,FALSE,335.266381649452,344.979268645725,TRUE,TRUE
"spot1.1","singlet","PT","DCT",FALSE,FALSE,407.548628662487,408.240640670964,TRUE,TRUE
"spot1.10","doublet_certain","DCT","PT",FALSE,FALSE,378.186536141382,403.472919554008,TRUE,TRUE
"spot1.11","doublet_certain","PT","TAL",FALSE,FALSE,377.484363740616,417.759987857087,TRUE,TRUE
"spot1.12","singlet","PT","ENDO",FALSE,FALSE,339.892222013625,341.839949358707,TRUE,TRUE
"spot1.13","doublet_certain","PT","TAL",FALSE,FALSE,333.483234625226,360.77225772702,TRUE,TRUE
"spot1.14","doublet_certain","TAL","PT",FALSE,FALSE,355.004644839785,392.312771149483,TRUE,TRUE
"spot1.15","singlet","PT","PODS",FALSE,FALSE,391.595877403757,407.057517803576,TRUE,TRUE
"spot1.16","doublet_certain","PODS","DCT",FALSE,FALSE,371.650876726939,406.346470391559,TRUE,TRUE
"spot1.17","singlet","PT","CCD",FALSE,FALSE,435.903760402724,446.895104162393,TRUE,TRUE
"spot1.18","singlet","PT","TAL",FALSE,FALSE,398.816545056548,404.078984220573,TRUE,TRUE
"spot1.19","singlet","TAL","ENDO",FALSE,FALSE,325.183544111206,334.933802663592,TRUE,TRUE
"spot1.2","doublet_certain","PT","DCT",FALSE,FALSE,391.42566330692,414.357867929312,TRUE,TRUE
"spot1.20","singlet","PT","TAL",FALSE,FALSE,372.694286185418,390.220706732801,TRUE,TRUE
"spot1.21","singlet","PT","TAL",FALSE,FALSE,390.09621638077,391.685144716803,TRUE,TRUE
"spot1.22","singlet","PT","TAL",FALSE,FALSE,382.045979112155,387.597960317591,TRUE,TRUE
"spot1.23","singlet","PT","TAL",FALSE,FALSE,418.468766182861,422.087577057564,TRUE,TRUE
"spot1.24","singlet","PT","ENDO",FALSE,FALSE,369.471531353912,370.900876119365,TRUE,TRUE
"spot1.3","singlet","PT","DCT",FALSE,FALSE,400.310254095757,408.347145551075,TRUE,TRUE
"spot1.4","singlet","PT","VSM",FALSE,FALSE,410.140560355586,426.315610697074,TRUE,TRUE
"spot1.5","doublet_certain","VSM","DCT",FALSE,FALSE,346.120951974203,368.464800496672,TRUE,TRUE
"spot1.6","singlet","DCT","VSM",FALSE,FALSE,371.966221999914,377.119488739138,TRUE,TRUE
"spot1.7","doublet_certain","PT","DCT",FALSE,FALSE,369.340908013009,397.770543947898,TRUE,TRUE
"spot1.8","doublet_uncertain","PT","DCT",FALSE,FALSE,324.064562341698,344.746339319415,TRUE,TRUE
"spot1.9","singlet","PT","TAL",FALSE,FALSE,416.863991238635,432.257670938995,TRUE,TRUE
"spot10.0","singlet","PT","DCT",FALSE,FALSE,385.817171964216,400.810295410876,TRUE,TRUE
"spot10.1","doublet_certain","PT","DCT",FALSE,FALSE,409.139800519934,430.794355228766,TRUE,TRUE
"spot10.10","singlet","DCT","IMMUNE",FALSE,FALSE,355.670727725251,370.522043763624,TRUE,TRUE
"spot10.11","singlet","DCT","CCD",FALSE,FALSE,334.63483229632,347.039948662474,TRUE,TRUE
"spot10.12","singlet","CCD","DCT",FALSE,FALSE,343.796226322088,344.451145935456,TRUE,TRUE
"spot10.13","singlet","CCD","PT",FALSE,FALSE,315.768271295701,317.077421958961,TRUE,TRUE
"spot10.14","singlet","CCD","DCT",FALSE,FALSE,340.512492803184,341.339452384743,TRUE,TRUE
"spot10.15","singlet","CCD","PT",FALSE,FALSE,357.96198339927,366.876864979244,TRUE,TRUE
"spot10.16","singlet","CCD","PT",FALSE,FALSE,417.982798936161,425.680220818266,TRUE,TRUE
"spot10.17","doublet_certain","PT","CCD",FALSE,FALSE,407.253061268021,435.125677152022,TRUE,TRUE
"spot10.18","doublet_certain","PT","UROTHELIUM",FALSE,FALSE,406.771995864103,431.906591691847,TRUE,TRUE
"spot10.19","doublet_certain","VSM","PT",FALSE,FALSE,351.251179540295,377.982867219687,TRUE,TRUE
"spot10.2","singlet","PT","TAL",FALSE,FALSE,322.866649752008,339.672732909156,TRUE,TRUE
"spot10.20","doublet_certain","CCD","TAL",FALSE,FALSE,385.080887206385,411.135839209054,TRUE,TRUE
"spot10.21","singlet","TAL","ENDO",FALSE,FALSE,313.63394903931,330.547564637755,TRUE,TRUE
"spot10.22","singlet","DCT","TAL",FALSE,FALSE,330.171963646775,342.040702573582,TRUE,TRUE
"spot10.23","singlet","DCT","PT",FALSE,FALSE,320.233808866448,339.754894542791,TRUE,TRUE
"spot10.24","doublet_certain","TAL","PT",FALSE,FALSE,293.528357094375,324.938149794991,TRUE,TRUE
"spot10.3","singlet","PT","TAL",FALSE,FALSE,398.913641862116,404.724315392164,TRUE,TRUE
"spot10.4","singlet","PT","ENDO",FALSE,FALSE,377.273900394257,379.348788657472,TRUE,TRUE
"spot10.5","singlet","PT","CCD",FALSE,FALSE,404.338563545177,407.150344869027,TRUE,TRUE
"spot10.6","singlet","PT","DCT",FALSE,FALSE,392.629497247457,398.63237065124,TRUE,TRUE
"spot10.7","singlet","CCD","PT",FALSE,FALSE,364.152202162944,379.703666972302,TRUE,TRUE
"spot10.8","doublet_certain","PT","TAL",FALSE,FALSE,387.769383121526,415.571832012511,TRUE,TRUE
"spot10.9","doublet_certain","PT","TAL",FALSE,FALSE,385.583906766929,419.193943945897,TRUE,TRUE
"spot11.0","singlet","PT","VSM",FALSE,FALSE,337.985383593935,338.386613822701,TRUE,TRUE
"spot11.1","singlet","PT","TAL",FALSE,FALSE,373.67505375677,392.923612473131,TRUE,TRUE
"spot11.10","singlet","TAL","PT",FALSE,FALSE,298.168836373822,305.123285705847,TRUE,TRUE
"spot11.11","singlet","TAL","PT",FALSE,FALSE,292.861104835239,305.486720057625,TRUE,TRUE
"spot11.12","doublet_uncertain","CCD","DCT",FALSE,FALSE,374.098855574906,397.26933046037,TRUE,TRUE
"spot11.13","singlet","CCD","DCT",FALSE,FALSE,325.293488908958,340.685659872465,TRUE,TRUE
"spot11.14","singlet","DCT","CCD",FALSE,FALSE,394.79161384033,408.702434237342,TRUE,TRUE
"spot11.15","singlet","PT","CCD",FALSE,FALSE,408.414231767464,414.816360705713,TRUE,TRUE
"spot11.16","doublet_uncertain","PT","DCT",FALSE,FALSE,371.038833748327,406.65169574447,TRUE,TRUE
"spot11.17","singlet","DCT","PT",FALSE,FALSE,359.123599087357,368.052116067168,TRUE,TRUE
"spot11.18","doublet_uncertain","UROTHELIUM","DCT",FALSE,FALSE,414.010208441299,449.523805545286,TRUE,TRUE
"spot11.19","reject","PT","UROTHELIUM",FALSE,FALSE,384.55130179838,424.55130179838,TRUE,TRUE
"spot11.2","doublet_certain","PT","TAL",FALSE,FALSE,334.367875354977,355.449773076207,TRUE,TRUE
"spot11.20","singlet","CCD","PT",FALSE,FALSE,388.080093978112,406.14232240294,TRUE,TRUE
"spot11.21","singlet","CCD","ENDO",FALSE,FALSE,388.966764754798,397.771404486819,TRUE,TRUE
"spot11.22","singlet","CCD","PT",FALSE,FALSE,340.861277674645,344.506334170787,TRUE,TRUE
"spot11.23","doublet_certain","PT","DCT",FALSE,FALSE,412.101738665392,437.125797436169,TRUE,TRUE
"spot11.24","singlet","TAL","PT",FALSE,FALSE,285.576889716152,300.229829809086,TRUE,TRUE
"spot11.3","doublet_certain","CCD","PT",FALSE,FALSE,351.782725819043,382.917822313607,TRUE,TRUE
"spot11.4","doublet_certain","DCT","ENDO",FALSE,FALSE,375.571213649311,413.538666359943,TRUE,TRUE
