"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","PT","CCD",FALSE,FALSE,406.741166744769,420.925808171004,TRUE,TRUE
"spot0.1","singlet","CCD","TAL",FALSE,FALSE,315.696444052169,323.569013352145,TRUE,TRUE
"spot0.10","singlet","CCD","TAL",FALSE,FALSE,344.714490495934,355.242885624451,TRUE,TRUE
"spot0.11","singlet","TAL","ENDO",FALSE,FALSE,261.257210725544,273.851879757851,TRUE,TRUE
"spot0.12","singlet","ENDO","PT",FALSE,FALSE,304.61391774097,318.914381294501,TRUE,TRUE
"spot0.13","doublet_certain","PT","VSM",FALSE,FALSE,361.191757285971,399.489943901775,TRUE,TRUE
"spot0.14","singlet","PT","VSM",FALSE,FALSE,381.25860995766,381.528599057628,TRUE,TRUE
"spot0.15","singlet","PT","TAL",FALSE,FALSE,344.704526922678,350.227299055387,TRUE,TRUE
"spot0.16","singlet","PT","TAL",FALSE,FALSE,381.609733782196,395.054188878679,TRUE,TRUE
"spot0.17","singlet","PT","DCT",FALSE,FALSE,417.665028628991,421.558059331421,TRUE,TRUE
"spot0.18","doublet_certain","DCT","VSM",FALSE,FALSE,342.911587834166,370.362049674266,TRUE,TRUE
"spot0.19","singlet","PT","DCT",FALSE,FALSE,377.800135840618,382.664873456501,TRUE,TRUE
"spot0.2","singlet","PT","TAL",FALSE,FALSE,408.809459457084,415.14115050077,TRUE,TRUE
"spot0.20","singlet","PT","ENDO",FALSE,FALSE,397.514262817185,411.390302285561,TRUE,TRUE
"spot0.21","singlet","PT","ENDO",FALSE,FALSE,355.625378060331,365.032651542027,TRUE,TRUE
"spot0.22","singlet","PT","DCT",FALSE,FALSE,364.075685361522,364.740921681955,TRUE,TRUE
"spot0.23","singlet","PT","CCD",FALSE,FALSE,392.915538610494,392.903019948079,TRUE,TRUE
"spot0.24","singlet","PT","VSM",FALSE,FALSE,387.116395528761,387.226540480018,TRUE,TRUE
"spot0.3","singlet","PT","CCD",FALSE,FALSE,396.854126249465,397.678266569817,TRUE,TRUE
"spot0.4","singlet","PT","CCD",FALSE,FALSE,364.84970537508,369.302833010521,TRUE,TRUE
"spot0.5","doublet_certain","ENDO","PT",FALSE,FALSE,371.657059441765,413.403882452994,TRUE,TRUE
"spot0.6","singlet","TAL","CCD",FALSE,FALSE,308.74949360933,321.891286903901,TRUE,TRUE
"spot0.7","singlet","VSM","CCD",FALSE,FALSE,276.874178681337,287.8121798389,TRUE,TRUE
