"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","DCT","VSM",FALSE,FALSE,300.281988153953,303.451311045856,TRUE,TRUE
"spot0.1","singlet","DCT","PODS",FALSE,FALSE,302.560793392551,304.687245820599,TRUE,TRUE
"spot0.10","doublet_certain","VSM","PODS",FALSE,FALSE,282.101298769392,303.760486788746,TRUE,TRUE
"spot0.11","singlet","PT","VSM",FALSE,FALSE,389.986948027812,394.99452015185,TRUE,TRUE
"spot0.12","doublet_certain","PT","ENDO",FALSE,FALSE,329.896405962206,356.310429746444,TRUE,TRUE
"spot0.13","singlet","PT","TAL",FALSE,FALSE,370.350262258774,373.680659384173,TRUE,TRUE
"spot0.14","singlet","PT","DCT",FALSE,FALSE,377.105229339232,396.183175457968,TRUE,TRUE
"spot0.15","singlet","DCT","TAL",FALSE,FALSE,302.75858768374,303.228163528805,TRUE,TRUE
"spot0.16","singlet","DCT","IMMUNE",FALSE,FALSE,310.306889112445,315.225261719223,TRUE,TRUE
"spot0.17","singlet","CCD","TAL",FALSE,FALSE,344.376777219877,344.741359234055,TRUE,TRUE
"spot0.18","singlet","PT","CCD",FALSE,FALSE,341.486677901169,358.915522299563,TRUE,TRUE
"spot0.19","singlet","PT","VSM",FALSE,FALSE,382.298654683127,383.067700958938,TRUE,TRUE
"spot0.2","singlet","DCT","PT",FALSE,FALSE,337.108667840942,337.659646626421,TRUE,TRUE
"spot0.20","singlet","PT","IMMUNE",FALSE,FALSE,425.116355372554,427.482433694648,TRUE,TRUE
"spot0.21","singlet","PT","TAL",FALSE,FALSE,391.16998378227,392.00926315731,TRUE,TRUE
"spot0.22","singlet","PT","ENDO",FALSE,FALSE,351.69960150719,351.828461239128,TRUE,TRUE
"spot0.23","doublet_certain","PT","DCT",FALSE,FALSE,376.162174789606,400.04385671451,TRUE,TRUE
"spot0.24","doublet_certain","DCT","PT",FALSE,FALSE,332.329996877496,362.651987902925,TRUE,TRUE
"spot0.3","singlet","PT","VSM",FALSE,FALSE,383.326875762031,383.744932352181,TRUE,TRUE
"spot0.4","doublet_uncertain","PT","DCT",FALSE,FALSE,427.516642241707,478.644536357377,TRUE,TRUE
"spot0.5","singlet","CCD","TAL",FALSE,FALSE,364.699956326471,371.070853899985,TRUE,TRUE
"spot0.6","singlet","PT","TAL",FALSE,FALSE,408.215075749063,422.410714460396,TRUE,TRUE
"spot0.7","singlet","VSM","PT",FALSE,FALSE,348.396952510864,361.426907413263,TRUE,TRUE
"spot0.8","singlet","PT","VSM",FALSE,FALSE,413.369092047583,423.789169187512,TRUE,TRUE
"spot0.9","doublet_uncertain","PODS","ENDO",FALSE,FALSE,309.107448967912,331.789671657228,TRUE,TRUE
"spot1.0","singlet","PT","TAL",FALSE,FALSE,350.622939899097,352.839275162168,TRUE,TRUE
"spot1.1","singlet","TAL","UROTHELIUM",FALSE,FALSE,277.629761775405,279.466144599532,TRUE,TRUE
"spot1.10","singlet","PT","ENDO",FALSE,FALSE,347.143697838015,366.729197098718,TRUE,TRUE
"spot1.11","singlet","PT","ENDO",FALSE,FALSE,390.928938499595,393.84002790145,TRUE,TRUE
"spot1.12","singlet","PT","TAL",FALSE,FALSE,374.180460829138,386.323417461453,TRUE,TRUE
"spot1.13","doublet_certain","PT","TAL",FALSE,FALSE,351.007814884085,378.001161549482,TRUE,TRUE
"spot1.14","singlet","PT","TAL",FALSE,FALSE,387.003351007539,389.455037341751,TRUE,TRUE
"spot1.15","singlet","PT","IMMUNE",FALSE,FALSE,379.731352322828,396.842815945064,TRUE,TRUE
"spot1.16","doublet_certain","IMMUNE","PT",FALSE,FALSE,444.317183972911,468.319850700621,TRUE,TRUE
"spot1.17","doublet_certain","CCD","PT",FALSE,FALSE,362.357048606213,384.661155208356,TRUE,TRUE
"spot1.18","doublet_uncertain","ENDO","DCT",FALSE,FALSE,334.216396281814,388.32836075053,TRUE,TRUE
"spot1.19","doublet_uncertain","DCT","PT",FALSE,FALSE,362.53415088109,385.653818996102,TRUE,TRUE
"spot1.2","singlet","DCT","PT",FALSE,FALSE,354.505091847954,367.40899015195,TRUE,TRUE
"spot1.20","singlet","ENDO","PT",FALSE,FALSE,283.116580960832,296.637166349852,TRUE,TRUE
"spot1.21","singlet","PT","CCD",FALSE,FALSE,468.041250150468,487.428654027147,TRUE,TRUE
"spot1.22","doublet_certain","PT","DCT",FALSE,FALSE,378.008773986541,400.719640562939,TRUE,TRUE
"spot1.23","doublet_certain","CCD","PT",FALSE,FALSE,404.515548020653,428.68231589831,TRUE,TRUE
"spot1.24","singlet","PT","TAL",FALSE,FALSE,375.896492694271,378.965150429644,TRUE,TRUE
"spot1.3","singlet","PT","VSM",FALSE,FALSE,367.097316254372,379.752057443159,TRUE,TRUE
"spot1.4","singlet","PT","DCT",FALSE,FALSE,360.806794783965,374.030254466623,TRUE,TRUE
"spot1.5","singlet","PT","TAL",FALSE,FALSE,426.457199993385,438.036626910181,TRUE,TRUE
"spot1.6","doublet_certain","PT","TAL",FALSE,FALSE,327.485591534801,363.991479100412,TRUE,TRUE
"spot1.7","singlet","DCT","PT",FALSE,FALSE,319.579605424395,321.300904564943,TRUE,TRUE
"spot1.8","singlet","ENDO","UROTHELIUM",FALSE,FALSE,266.589792718446,272.409278263475,TRUE,TRUE
"spot1.9","singlet","ENDO","VSM",FALSE,FALSE,265.94417724066,275.90156823474,TRUE,TRUE
"spot10.0","doublet_certain","PT","TAL",FALSE,FALSE,392.709600306718,433.456543454835,TRUE,TRUE
"spot10.1","singlet","TAL","PT",FALSE,FALSE,309.471127340013,316.920164007068,TRUE,TRUE
"spot10.10","singlet","VSM","PT",FALSE,FALSE,300.794361272226,312.344854349804,TRUE,TRUE
"spot10.11","singlet","VSM","TAL",FALSE,FALSE,270.740746835184,274.671095761246,TRUE,TRUE
"spot10.12","singlet","TAL","PODS",FALSE,FALSE,253.85651752574,264.715307550734,TRUE,TRUE
"spot10.13","reject","PT","TAL",FALSE,FALSE,281.84415789732,321.84415789732,TRUE,TRUE
"spot10.14","singlet","DCT","IMMUNE",FALSE,FALSE,344.227555211153,347.602445459583,TRUE,TRUE
"spot10.15","singlet","DCT","TAL",FALSE,FALSE,313.279166590246,322.116963302445,TRUE,TRUE
"spot10.16","singlet","PT","TAL",FALSE,FALSE,406.170588498929,408.209698377885,TRUE,TRUE
"spot10.17","doublet_certain","TAL","PT",FALSE,FALSE,386.796439417705,434.282265454704,TRUE,TRUE
"spot10.18","singlet","PT","VSM",FALSE,FALSE,382.875009876444,383.042296886207,TRUE,TRUE
"spot10.19","singlet","PT","TAL",FALSE,FALSE,365.127549562657,376.721272088213,TRUE,TRUE
"spot10.2","doublet_certain","ENDO","TAL",FALSE,FALSE,254.053654652643,280.404677339154,TRUE,TRUE
"spot10.20","singlet","PT","DCT",FALSE,FALSE,427.799903999288,429.074307926498,TRUE,TRUE
"spot10.21","singlet","DCT","TAL",FALSE,FALSE,337.559219855995,347.355197231248,TRUE,TRUE
"spot10.22","singlet","DCT","CCD",FALSE,FALSE,321.579555464424,327.066104133291,TRUE,TRUE
"spot10.23","reject","CCD","TAL",FALSE,FALSE,349.566072458474,389.566072458474,TRUE,TRUE
"spot10.24","singlet","PT","TAL",FALSE,FALSE,387.242922196875,392.873719467156,TRUE,TRUE
"spot10.3","doublet_certain","TAL","PT",FALSE,FALSE,332.703193071015,368.161657637301,TRUE,TRUE
"spot10.4","doublet_certain","CCD","PT",FALSE,FALSE,392.082798502566,417.016760258339,TRUE,TRUE
"spot10.5","doublet_uncertain","PT","DCT",FALSE,FALSE,424.595306116116,454.237145411771,TRUE,TRUE
"spot10.6","singlet","PT","DCT",FALSE,FALSE,428.712370752405,435.040852784441,TRUE,TRUE
"spot10.7","singlet","PT","TAL",FALSE,FALSE,334.901489363351,346.664195763043,TRUE,TRUE
"spot10.8","singlet","PT","TAL",FALSE,FALSE,310.006326424392,326.065447210462,TRUE,TRUE
"spot10.9","singlet","TAL","IMMUNE",FALSE,FALSE,296.48352342809,306.844995170449,TRUE,TRUE
"spot11.0","singlet","TAL","CCD",FALSE,FALSE,283.80277251351,283.789071880116,TRUE,TRUE
"spot11.1","singlet","TAL","DCT",FALSE,FALSE,285.585516711979,285.86615652168,TRUE,TRUE
"spot11.10","singlet","PT","TAL",FALSE,FALSE,353.158524813493,360.971848623422,TRUE,TRUE
"spot11.11","singlet","VSM","DCT",FALSE,FALSE,280.30792185254,293.483375669593,TRUE,TRUE
"spot11.12","doublet_certain","TAL","VSM",FALSE,FALSE,275.522688471698,295.749806294449,TRUE,TRUE
"spot11.13","doublet_certain","PT","TAL",FALSE,FALSE,387.23022460839,411.000018286542,TRUE,TRUE
"spot11.14","singlet","DCT","PT",FALSE,FALSE,284.437432964244,288.488728518376,TRUE,TRUE
"spot11.15","singlet","TAL","DCT",FALSE,FALSE,273.46625216618,278.574380993417,TRUE,TRUE
"spot11.16","doublet_certain","PT","TAL",FALSE,FALSE,370.388327067442,391.682709810081,TRUE,TRUE
"spot11.17","singlet","PT","TAL",FALSE,FALSE,395.146139902105,396.122411286026,TRUE,TRUE
"spot11.18","doublet_certain","PT","TAL",FALSE,FALSE,370.415964386549,399.955570839119,TRUE,TRUE
"spot11.19","singlet","PT","VSM",FALSE,FALSE,427.559078301101,433.87672654842,TRUE,TRUE
"spot11.2","singlet","TAL","CCD",FALSE,FALSE,307.187497646179,324.473885605098,TRUE,TRUE
