"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","PT","ENDO",FALSE,FALSE,338.35546470827,339.292728849081,TRUE,TRUE
"spot0.1","doublet_certain","PT","TAL",FALSE,FALSE,371.724029320396,398.209250515454,TRUE,TRUE
"spot0.10","singlet","PT","TAL",FALSE,FALSE,334.229969659232,339.751370597642,TRUE,TRUE
"spot0.11","singlet","PT","DCT",FALSE,FALSE,407.388419760527,407.770181692804,TRUE,TRUE
"spot0.12","singlet","DCT","PT",FALSE,FALSE,360.854834695524,377.26073885873,TRUE,TRUE
"spot0.13","singlet","TAL","DCT",FALSE,FALSE,256.560170006652,266.330580599176,TRUE,TRUE
"spot0.14","singlet","DCT","IMMUNE",FALSE,FALSE,309.506007659753,312.970691838804,TRUE,TRUE
"spot0.15","singlet","DCT","VSM",FALSE,FALSE,287.351792616469,303.699343555444,TRUE,TRUE
"spot0.16","singlet","PT","ENDO",FALSE,FALSE,327.475504679207,344.553916137398,TRUE,TRUE
"spot0.17","singlet","PT","ENDO",FALSE,FALSE,438.837367703959,439.74367476116,TRUE,TRUE
"spot0.18","doublet_uncertain","PT","DCT",FALSE,FALSE,374.824496464113,395.335283029615,TRUE,TRUE
"spot0.19","singlet","DCT","PT",FALSE,FALSE,275.288221011205,278.522365320279,TRUE,TRUE
"spot0.2","singlet","PT","TAL",FALSE,FALSE,406.42583034655,413.651164161223,TRUE,TRUE
"spot0.20","singlet","TAL","DCT",FALSE,FALSE,268.512574469293,275.126909067503,TRUE,TRUE
"spot0.21","singlet","PT","TAL",FALSE,FALSE,405.284970723505,420.205605499341,TRUE,TRUE
"spot0.22","singlet","PT","TAL",FALSE,FALSE,388.796296030688,389.528723739211,TRUE,TRUE
"spot0.23","singlet","PT","DCT",FALSE,FALSE,382.168316287287,398.862795098119,TRUE,TRUE
"spot0.24","doublet_certain","DCT","VSM",FALSE,FALSE,297.089565726191,320.668358161405,TRUE,TRUE
"spot0.3","singlet","PT","IMMUNE",FALSE,FALSE,332.698233725159,349.352910736986,TRUE,TRUE
"spot0.4","singlet","CCD","IMMUNE",FALSE,FALSE,368.402153542468,378.664926756777,TRUE,TRUE
"spot0.5","singlet","IMMUNE","CCD",FALSE,FALSE,374.276822158278,381.714458376146,TRUE,TRUE
"spot0.6","singlet","PT","IMMUNE",FALSE,FALSE,415.941520407054,435.883999538304,TRUE,TRUE
"spot0.7","doublet_certain","PT","TAL",FALSE,FALSE,341.523192481427,361.558964963783,TRUE,TRUE
"spot0.8","singlet","TAL","DCT",FALSE,FALSE,287.234499072308,299.609483234899,TRUE,TRUE
"spot0.9","singlet","DCT","PT",FALSE,FALSE,331.645354545739,333.037821405118,TRUE,TRUE
"spot1.0","singlet","PT","CCD",FALSE,FALSE,362.612831159841,362.604639977261,TRUE,TRUE
"spot1.1","singlet","PT","TAL",FALSE,FALSE,388.451040249756,391.548777496569,TRUE,TRUE
