"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","PT","ENDO",FALSE,FALSE,396.217564837036,397.174794449948,TRUE,TRUE
"spot0.1","doublet_certain","PT","TAL",FALSE,FALSE,362.020797432556,397.561803896081,TRUE,TRUE
"spot0.10","singlet","TAL","PT",FALSE,FALSE,324.364250867313,341.827297224479,TRUE,TRUE
"spot0.11","singlet","PT","DCT",FALSE,FALSE,368.069314667978,371.305821028676,TRUE,TRUE
"spot0.12","singlet","PT","VSM",FALSE,FALSE,391.567061717559,392.651248267081,TRUE,TRUE
"spot0.13","singlet","PT","DCT",FALSE,FALSE,398.293249319038,404.327956530605,TRUE,TRUE
"spot0.14","singlet","TAL","PT",FALSE,FALSE,309.696538159936,325.13394691665,TRUE,TRUE
"spot0.15","singlet","PT","TAL",FALSE,FALSE,370.808313131964,390.014014894691,TRUE,TRUE
"spot0.16","singlet","PT","TAL",FALSE,FALSE,323.473314273486,333.035562549378,TRUE,TRUE
"spot0.17","singlet","TAL","DCT",FALSE,FALSE,298.334071886711,305.908148151863,TRUE,TRUE
"spot0.18","singlet","DCT","IMMUNE",FALSE,FALSE,346.086768005649,347.944927983105,TRUE,TRUE
"spot0.19","singlet","DCT","TAL",FALSE,FALSE,306.569543168786,312.724445415881,TRUE,TRUE
"spot0.2","singlet","TAL","CCD",FALSE,FALSE,295.130746183098,306.936521393877,TRUE,TRUE
"spot0.20","singlet","VSM","DCT",FALSE,FALSE,268.344712148583,274.92851165878,TRUE,TRUE
"spot0.21","singlet","DCT","VSM",FALSE,FALSE,308.406427615685,310.765665304735,TRUE,TRUE
"spot0.22","singlet","DCT","PT",FALSE,FALSE,299.557320160732,305.602266791875,TRUE,TRUE
"spot0.23","doublet_certain","PT","DCT",FALSE,FALSE,372.273564311587,399.716328750714,TRUE,TRUE
"spot0.24","doublet_certain","IMMUNE","PT",FALSE,FALSE,414.873181494199,437.603544585309,TRUE,TRUE
"spot0.3","singlet","VSM","TAL",FALSE,FALSE,278.340278378048,279.845845860848,TRUE,TRUE
"spot0.4","singlet","DCT","PT",FALSE,FALSE,262.697058949033,265.907849505159,TRUE,TRUE
"spot0.5","singlet","DCT","VSM",FALSE,FALSE,301.257088268541,301.34876746892,TRUE,TRUE
"spot0.6","singlet","DCT","ENDO",FALSE,FALSE,282.531529181197,290.396450692761,TRUE,TRUE
"spot0.7","singlet","ENDO","CCD",FALSE,FALSE,275.011207737124,289.792768483304,TRUE,TRUE
"spot0.8","doublet_certain","CCD","ENDO",FALSE,FALSE,334.343887164437,356.603543286819,TRUE,TRUE
"spot0.9","singlet","TAL","CCD",FALSE,FALSE,286.788136422478,298.463824734769,TRUE,TRUE
"spot1.0","singlet","PT","VSM",FALSE,FALSE,377.60869593915,378.047324269555,TRUE,TRUE
"spot1.1","doublet_certain","PT","TAL",FALSE,FALSE,385.73885472272,420.829800946935,TRUE,TRUE
"spot1.10","singlet","PT","IMMUNE",FALSE,FALSE,391.978432012711,392.404080120428,TRUE,TRUE
"spot1.11","singlet","PT","CCD",FALSE,FALSE,424.039307461501,424.029228550648,TRUE,TRUE
"spot1.12","singlet","PT","VSM",FALSE,FALSE,348.818630882585,351.292515016941,TRUE,TRUE
"spot1.13","singlet","PT","VSM",FALSE,FALSE,385.916884054322,394.002337632619,TRUE,TRUE
"spot1.14","doublet_certain","PT","DCT",FALSE,FALSE,393.258909751296,415.11283800754,TRUE,TRUE
"spot1.15","singlet","PT","TAL",FALSE,FALSE,359.90648657568,368.169212635816,TRUE,TRUE
"spot1.16","doublet_certain","PT","TAL",FALSE,FALSE,315.142598716033,342.614208158912,TRUE,TRUE
"spot1.17","singlet","PT","UROTHELIUM",FALSE,FALSE,374.998097554519,378.326743076988,TRUE,TRUE
"spot1.18","singlet","PT","DCT",FALSE,FALSE,384.514914111706,400.397517317304,TRUE,TRUE
"spot1.19","singlet","TAL","VSM",FALSE,FALSE,312.098124613076,318.302386636746,TRUE,TRUE
"spot1.2","doublet_certain","TAL","CCD",FALSE,FALSE,302.802937256468,326.666041958088,TRUE,TRUE
"spot1.20","doublet_certain","VSM","PT",FALSE,FALSE,316.050429257736,338.781381327516,TRUE,TRUE
"spot1.21","singlet","TAL","ENDO",FALSE,FALSE,326.92718179267,343.813801703717,TRUE,TRUE
"spot1.22","singlet","CCD","ENDO",FALSE,FALSE,373.427168177092,388.455725799833,TRUE,TRUE
"spot1.23","singlet","CCD","PT",FALSE,FALSE,357.891984415152,369.062265556337,TRUE,TRUE
"spot1.24","singlet","PT","CCD",FALSE,FALSE,412.707478851911,415.430383217579,TRUE,TRUE
"spot1.3","singlet","PT","VSM",FALSE,FALSE,395.911085564664,398.622831428997,TRUE,TRUE
