"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","doublet_certain","ENDO","PT",FALSE,FALSE,243.160482524643,268.935655642277,TRUE,TRUE
"spot0.1","singlet","PT","ENDO",FALSE,FALSE,337.82215074437,340.051111385678,TRUE,TRUE
"spot0.10","singlet","VSM","CCD",FALSE,FALSE,242.326066198417,256.29422246693,TRUE,TRUE
"spot0.11","singlet","VSM","PT",FALSE,FALSE,303.408160763156,307.592291518453,TRUE,TRUE
"spot0.12","singlet","IMMUNE","PT",FALSE,FALSE,352.057372742645,368.643858294344,TRUE,TRUE
"spot0.13","singlet","PT","IMMUNE",FALSE,FALSE,400.298842391474,409.278680950582,TRUE,TRUE
"spot0.14","singlet","PT","TAL",FALSE,FALSE,366.057869361374,369.102313172646,TRUE,TRUE
"spot0.15","singlet","PT","ENDO",FALSE,FALSE,379.258302859286,383.84968845566,TRUE,TRUE
"spot0.16","singlet","PT","DCT",FALSE,FALSE,330.484836795882,331.351833075157,TRUE,TRUE
"spot0.17","singlet","PT","DCT",FALSE,FALSE,391.613463702165,392.718309334512,TRUE,TRUE
"spot0.18","singlet","PT","TAL",FALSE,FALSE,357.557377555725,361.604913048415,TRUE,TRUE
"spot0.19","singlet","PT","TAL",FALSE,FALSE,352.731176066653,357.555328506865,TRUE,TRUE
"spot0.2","doublet_uncertain","TAL","PT",FALSE,FALSE,318.839558007817,341.915683673546,TRUE,TRUE
"spot0.20","singlet","PT","VSM",FALSE,FALSE,372.845019927703,378.628530031454,TRUE,TRUE
"spot0.21","singlet","PT","DCT",FALSE,FALSE,397.09539532439,406.240975050885,TRUE,TRUE
"spot0.22","singlet","PT","TAL",FALSE,FALSE,386.782338328358,394.815127930734,TRUE,TRUE
"spot0.23","doublet_certain","PT","DCT",FALSE,FALSE,358.390160789304,387.352811142381,TRUE,TRUE
"spot0.24","doublet_certain","PT","DCT",FALSE,FALSE,286.914359643302,313.070612662317,TRUE,TRUE
"spot0.3","doublet_uncertain","TAL","ENDO",FALSE,FALSE,287.557086800673,310.854437205447,TRUE,TRUE
"spot0.4","singlet","PT","ENDO",FALSE,FALSE,295.973584068709,314.67730819717,TRUE,TRUE
"spot0.5","singlet","PT","TAL",FALSE,FALSE,353.229071289612,353.64585250902,TRUE,TRUE
"spot0.6","singlet","PT","TAL",FALSE,FALSE,311.131569670869,324.059497343106,TRUE,TRUE
"spot0.7","doublet_certain","TAL","VSM",FALSE,FALSE,331.587991015613,354.858899824547,TRUE,TRUE
"spot0.8","singlet","CCD","TAL",FALSE,FALSE,299.980769759432,305.185116134563,TRUE,TRUE
"spot0.9","singlet","CCD","VSM",FALSE,FALSE,301.484834452564,310.634113798701,TRUE,TRUE
"spot1.0","singlet","ENDO","CCD",FALSE,FALSE,213.510935703173,225.995779053632,TRUE,TRUE
"spot1.1","singlet","ENDO","CCD",FALSE,FALSE,284.537662708503,295.923261954955,TRUE,TRUE
"spot1.10","singlet","VSM","TAL",FALSE,FALSE,304.427120987084,317.500196790002,TRUE,TRUE
"spot1.11","doublet_certain","VSM","TAL",FALSE,FALSE,351.989694908914,376.194509663358,TRUE,TRUE
"spot1.12","doublet_uncertain","PT","TAL",FALSE,FALSE,326.325483542561,349.625507076444,TRUE,TRUE
"spot1.13","singlet","VSM","PT",FALSE,FALSE,351.423969969468,370.126721736175,TRUE,TRUE
"spot1.14","singlet","ENDO","PT",FALSE,FALSE,306.672435659155,320.234881073388,TRUE,TRUE
"spot1.15","doublet_certain","VSM","PT",FALSE,FALSE,323.571992031266,349.522174174411,TRUE,TRUE
"spot1.16","doublet_certain","PT","VSM",FALSE,FALSE,369.358673590475,392.476330782105,TRUE,TRUE
"spot1.17","singlet","PT","DCT",FALSE,FALSE,373.289542208819,376.763821121084,TRUE,TRUE
"spot1.18","singlet","PT","ENDO",FALSE,FALSE,426.556757248547,427.612222461453,TRUE,TRUE
"spot1.19","singlet","PT","ENDO",FALSE,FALSE,353.606687037441,368.522400005448,TRUE,TRUE
"spot1.2","doublet_certain","ENDO","PT",FALSE,FALSE,324.600163838886,359.055006207089,TRUE,TRUE
"spot1.20","singlet","PT","VSM",FALSE,FALSE,305.660344140175,320.428589640095,TRUE,TRUE
"spot1.21","doublet_certain","ENDO","PT",FALSE,FALSE,321.087732689685,349.443034017592,TRUE,TRUE
"spot1.22","singlet","IMMUNE","DCT",FALSE,FALSE,337.138656396332,343.270107898913,TRUE,TRUE
"spot1.23","singlet","PT","IMMUNE",FALSE,FALSE,407.124226311842,423.76101377082,TRUE,TRUE
"spot1.24","singlet","PT","DCT",FALSE,FALSE,376.409771030413,380.294231610541,TRUE,TRUE
"spot1.3","singlet","PT","ENDO",FALSE,FALSE,358.07029115626,377.884952671922,TRUE,TRUE
"spot1.4","singlet","PT","CCD",FALSE,FALSE,394.804445744806,398.119161234781,TRUE,TRUE
"spot1.5","singlet","PT","VSM",FALSE,FALSE,402.305319970183,404.962468205674,TRUE,TRUE
"spot1.6","singlet","PT","CCD",FALSE,FALSE,400.604300781563,418.207745973816,TRUE,TRUE
"spot1.7","singlet","CCD","VSM",FALSE,FALSE,332.639173695761,349.429389424713,TRUE,TRUE
"spot1.8","doublet_certain","PT","CCD",FALSE,FALSE,410.776544345704,446.393556382887,TRUE,TRUE
"spot1.9","reject","CCD","DCT",FALSE,FALSE,380.205023315442,420.205023315442,TRUE,TRUE
"spot10.0","singlet","PT","UROTHELIUM",FALSE,FALSE,416.966510557158,432.135432187113,TRUE,TRUE
"spot10.1","singlet","PT","UROTHELIUM",FALSE,FALSE,426.905696843772,446.52623978311,TRUE,TRUE
"spot10.10","doublet_certain","PT","VSM",FALSE,FALSE,337.654348220108,363.108914321493,TRUE,TRUE
"spot10.11","singlet","PT","DCT",FALSE,FALSE,398.413012340733,400.849852477667,TRUE,TRUE
"spot10.12","singlet","PT","TAL",FALSE,FALSE,381.643250159418,383.882937095837,TRUE,TRUE
"spot10.13","singlet","PT","DCT",FALSE,FALSE,350.01108313059,367.368511880077,TRUE,TRUE
"spot10.14","singlet","CCD","DCT",FALSE,FALSE,332.786590260298,348.108341841514,TRUE,TRUE
"spot10.15","doublet_certain","CCD","ENDO",FALSE,FALSE,333.734714753025,359.102327401909,TRUE,TRUE
"spot10.16","singlet","TAL","ENDO",FALSE,FALSE,325.251830451326,336.629119568199,TRUE,TRUE
"spot10.17","singlet","PT","TAL",FALSE,FALSE,343.177390135769,363.092357962536,TRUE,TRUE
"spot10.18","doublet_certain","DCT","PT",FALSE,FALSE,351.502187848504,382.628676511241,TRUE,TRUE
"spot10.19","reject","IMMUNE","TAL",FALSE,FALSE,342.972044043388,382.972044043388,TRUE,TRUE
"spot10.2","singlet","PT","ENDO",FALSE,FALSE,367.411352235326,375.751849600075,TRUE,TRUE
"spot10.20","singlet","PT","IMMUNE",FALSE,FALSE,388.010519175388,390.523969107135,TRUE,TRUE
"spot10.21","singlet","PT","DCT",FALSE,FALSE,417.398881531528,422.771068847264,TRUE,TRUE
"spot10.22","doublet_certain","DCT","PT",FALSE,FALSE,342.601245639618,368.517880963214,TRUE,TRUE
"spot10.23","doublet_certain","DCT","PT",FALSE,FALSE,377.069144817955,398.166742210018,TRUE,TRUE
"spot10.24","singlet","PT","DCT",FALSE,FALSE,317.18636388655,319.411338954167,TRUE,TRUE
"spot10.3","singlet","PT","TAL",FALSE,FALSE,385.575790150456,398.174941431733,TRUE,TRUE
"spot10.4","singlet","PT","DCT",FALSE,FALSE,403.259991200637,421.522980161736,TRUE,TRUE
"spot10.5","singlet","DCT","ENDO",FALSE,FALSE,284.004939296022,298.107505897615,TRUE,TRUE
"spot10.6","doublet_certain","CCD","PT",FALSE,FALSE,339.816740368285,360.395739582679,TRUE,TRUE
"spot10.7","doublet_certain","PT","DCT",FALSE,FALSE,420.924752313647,450.268237411066,TRUE,TRUE
"spot10.8","singlet","TAL","PT",FALSE,FALSE,320.689533978345,335.274712774683,TRUE,TRUE
"spot10.9","singlet","PT","DCT",FALSE,FALSE,392.554576579302,408.254812643038,TRUE,TRUE
"spot11.0","doublet_certain","PT","DCT",FALSE,FALSE,350.449497601289,384.689195105512,TRUE,TRUE
"spot11.1","singlet","PT","DCT",FALSE,FALSE,414.73029586138,418.868580945976,TRUE,TRUE
"spot11.10","singlet","TAL","PT",FALSE,FALSE,313.777606589584,329.643086320774,TRUE,TRUE
"spot11.11","singlet","PT","DCT",FALSE,FALSE,375.022609425194,393.723906229204,TRUE,TRUE
"spot11.12","doublet_certain","DCT","PT",FALSE,FALSE,330.151247186591,357.705024568779,TRUE,TRUE
"spot11.13","singlet","DCT","PT",FALSE,FALSE,321.32615894607,332.812910055321,TRUE,TRUE
"spot11.14","doublet_certain","DCT","PT",FALSE,FALSE,401.017373440613,435.132279072138,TRUE,TRUE
"spot11.15","doublet_uncertain","PT","IMMUNE",FALSE,FALSE,390.629258382528,412.855235461805,TRUE,TRUE
"spot11.16","singlet","DCT","CCD",FALSE,FALSE,309.378263715643,319.633040256726,TRUE,TRUE
"spot11.17","doublet_certain","PT","TAL",FALSE,FALSE,364.229246782217,396.007214323317,TRUE,TRUE
"spot11.18","doublet_uncertain","PT","TAL",FALSE,FALSE,350.375649476922,380.792981825951,TRUE,TRUE
"spot11.19","singlet","TAL","ENDO",FALSE,FALSE,324.943663658213,338.683745421214,TRUE,TRUE
"spot11.2","singlet","PT","IMMUNE",FALSE,FALSE,425.172376722263,426.272739695592,TRUE,TRUE
