"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","PT","UROTHELIUM",FALSE,FALSE,313.907944445884,316.357901442378,TRUE,TRUE
"spot0.1","singlet","VSM","TAL",FALSE,FALSE,252.068717053121,263.274570638888,TRUE,TRUE
"spot0.10","doublet_certain","PT","CCD",FALSE,FALSE,365.031408465463,392.575786533261,TRUE,TRUE
"spot0.11","singlet","CCD","VSM",FALSE,FALSE,338.134201861715,340.125791255696,TRUE,TRUE
"spot0.12","singlet","DCT","CCD",FALSE,FALSE,348.23919414479,364.961208733998,TRUE,TRUE
"spot0.13","singlet","IMMUNE","PT",FALSE,FALSE,289.35520335698,291.884551832803,TRUE,TRUE
"spot0.14","singlet","IMMUNE","TAL",FALSE,FALSE,315.915198438424,320.362484362321,TRUE,TRUE
"spot0.15","singlet","IMMUNE","DCT",FALSE,FALSE,334.372219156762,344.57159299946,TRUE,TRUE
"spot0.16","singlet","PT","ENDO",FALSE,FALSE,320.052132096171,336.24837572617,TRUE,TRUE
"spot0.17","singlet","DCT","PT",FALSE,FALSE,310.068013792384,318.323167253815,TRUE,TRUE
"spot0.18","singlet","PT","TAL",FALSE,FALSE,380.322582464147,381.557478683626,TRUE,TRUE
"spot0.19","singlet","VSM","PT",FALSE,FALSE,272.082522408751,277.300249092151,TRUE,TRUE
"spot0.2","doublet_uncertain","VSM","TAL",FALSE,FALSE,280.175143865408,300.994141257082,TRUE,TRUE
"spot0.20","singlet","ENDO","DCT",FALSE,FALSE,218.948705002904,233.281413244561,TRUE,TRUE
"spot0.21","doublet_certain","ENDO","TAL",FALSE,FALSE,251.122989697623,281.88918875041,TRUE,TRUE
"spot0.22","doublet_certain","TAL","ENDO",FALSE,FALSE,284.395074480654,313.724512868391,TRUE,TRUE
"spot0.23","singlet","IMMUNE","DCT",FALSE,FALSE,388.182923272817,396.831722274104,TRUE,TRUE
"spot0.24","singlet","PT","DCT",FALSE,FALSE,315.710777957035,316.772294898811,TRUE,TRUE
"spot0.3","singlet","PT","VSM",FALSE,FALSE,360.16503610606,362.288835314019,TRUE,TRUE
"spot0.4","doublet_certain","PT","TAL",FALSE,FALSE,315.370472688918,346.038550141954,TRUE,TRUE
"spot0.5","singlet","TAL","VSM",FALSE,FALSE,237.584118371871,238.36067165659,TRUE,TRUE
"spot0.6","singlet","TAL","IMMUNE",FALSE,FALSE,260.877326797174,262.730874341965,TRUE,TRUE
"spot0.7","singlet","PT","TAL",FALSE,FALSE,370.906871742213,387.908466506224,TRUE,TRUE
"spot0.8","doublet_uncertain","PT","TAL",FALSE,FALSE,342.021849483721,363.379308815264,TRUE,TRUE
"spot0.9","doublet_certain","PT","CCD",FALSE,FALSE,356.205908647941,377.496408507036,TRUE,TRUE
"spot1.0","doublet_certain","CCD","PT",FALSE,FALSE,366.13022057318,391.100063986737,TRUE,TRUE
"spot1.1","singlet","PT","TAL",FALSE,FALSE,362.247665485322,375.525202783717,TRUE,TRUE
"spot1.10","singlet","PT","ENDO",FALSE,FALSE,405.597359898592,410.682287702205,TRUE,TRUE
"spot1.11","singlet","TAL","CCD",FALSE,FALSE,332.856216496707,352.314510674341,TRUE,TRUE
"spot1.12","singlet","DCT","TAL",FALSE,FALSE,317.995566021357,330.956204653223,TRUE,TRUE
"spot1.13","doublet_uncertain","TAL","PT",FALSE,FALSE,351.097848016213,384.27261914278,TRUE,TRUE
"spot1.14","singlet","IMMUNE","PT",FALSE,FALSE,367.670123014797,385.022920087295,TRUE,TRUE
"spot1.15","singlet","PT","IMMUNE",FALSE,FALSE,395.109868677022,400.240330306315,TRUE,TRUE
"spot1.16","singlet","PT","DCT",FALSE,FALSE,385.331047416492,402.608708207275,TRUE,TRUE
"spot1.17","singlet","DCT","CCD",FALSE,FALSE,318.178028870364,325.08094347251,TRUE,TRUE
"spot1.18","doublet_certain","PT","CCD",FALSE,FALSE,434.04842125766,468.498721334688,TRUE,TRUE
"spot1.19","singlet","VSM","DCT",FALSE,FALSE,291.499685018163,299.20359886823,TRUE,TRUE
"spot1.2","doublet_certain","DCT","PT",FALSE,FALSE,373.882076964124,395.105998121955,TRUE,TRUE
"spot1.20","singlet","DCT","VSM",FALSE,FALSE,328.71110557877,340.411468073032,TRUE,TRUE
"spot1.21","singlet","PT","TAL",FALSE,FALSE,393.292064932722,404.735706970862,TRUE,TRUE
"spot1.22","singlet","PT","ENDO",FALSE,FALSE,352.411300819998,363.465128738067,TRUE,TRUE
"spot1.23","singlet","IMMUNE","TAL",FALSE,FALSE,323.378209195695,342.256392432414,TRUE,TRUE
"spot1.24","singlet","TAL","IMMUNE",FALSE,FALSE,244.240443933578,260.226109811972,TRUE,TRUE
"spot1.3","doublet_certain","DCT","PT",FALSE,FALSE,388.286990878852,415.692755299622,TRUE,TRUE
"spot1.4","doublet_certain","PT","CCD",FALSE,FALSE,341.402970072982,372.705551770458,TRUE,TRUE
"spot1.5","doublet_uncertain","PT","DCT",FALSE,FALSE,338.779341025315,390.657678977988,TRUE,TRUE
"spot1.6","singlet","DCT","TAL",FALSE,FALSE,291.174600462423,304.042010718784,TRUE,TRUE
"spot1.7","doublet_certain","TAL","VSM",FALSE,FALSE,326.483433575825,348.948742572446,TRUE,TRUE
"spot1.8","singlet","PT","TAL",FALSE,FALSE,397.989676100414,411.683145451813,TRUE,TRUE
"spot1.9","doublet_certain","PT","ENDO",FALSE,FALSE,342.276520724748,362.527658302065,TRUE,TRUE
"spot10.0","singlet","PT","DCT",FALSE,FALSE,391.523509882992,396.207458692816,TRUE,TRUE
"spot10.1","singlet","DCT","PT",FALSE,FALSE,344.030147570235,360.946250508623,TRUE,TRUE
"spot10.10","singlet","PT","VSM",FALSE,FALSE,444.535621508157,455.830513796692,TRUE,TRUE
"spot10.11","singlet","PT","TAL",FALSE,FALSE,356.988905984857,359.199544648126,TRUE,TRUE
"spot10.12","singlet","PT","VSM",FALSE,FALSE,355.686149251667,364.712112489371,TRUE,TRUE
"spot10.13","doublet_certain","PT","VSM",FALSE,FALSE,399.936340675072,440.52566797043,TRUE,TRUE
"spot10.14","singlet","PT","VSM",FALSE,FALSE,414.050886161651,416.150552348583,TRUE,TRUE
