"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"spot0.0","singlet","PT","TAL",FALSE,FALSE,344.861943839474,353.956675345772,TRUE,TRUE
"spot0.1","singlet","PT","TAL",FALSE,FALSE,403.434403437887,407.255837689541,TRUE,TRUE
"spot0.10","singlet","TAL","PT",FALSE,FALSE,315.310344528959,319.753736393,TRUE,TRUE
"spot0.11","singlet","PT","PODS",FALSE,FALSE,376.500128614559,384.538393775531,TRUE,TRUE
"spot0.12","doublet_certain","PT","DCT",FALSE,FALSE,332.251450190047,356.983136553203,TRUE,TRUE
"spot0.13","doublet_certain","PT","DCT",FALSE,FALSE,374.942582230735,406.492126368172,TRUE,TRUE
"spot0.14","singlet","PT","TAL",FALSE,FALSE,355.778071961115,357.094598162883,TRUE,TRUE
"spot0.15","singlet","PT","CCD",FALSE,FALSE,430.507580786905,445.459362149219,TRUE,TRUE
"spot0.16","doublet_certain","CCD","PT",FALSE,FALSE,414.419596687875,449.829727332193,TRUE,TRUE
"spot0.17","singlet","PT","DCT",FALSE,FALSE,408.347359377244,415.750693225223,TRUE,TRUE
"spot0.18","singlet","PT","TAL",FALSE,FALSE,370.992279924156,374.436312936444,TRUE,TRUE
"spot0.19","doublet_certain","TAL","PT",FALSE,FALSE,306.751365113045,333.956110520072,TRUE,TRUE
"spot0.2","singlet","CCD","PT",FALSE,FALSE,363.202521842568,369.405860110605,TRUE,TRUE
"spot0.20","singlet","PT","CCD",FALSE,FALSE,360.950210877274,378.240570094141,TRUE,TRUE
"spot0.21","singlet","PT","CCD",FALSE,FALSE,370.446922847797,382.979507054804,TRUE,TRUE
"spot0.22","singlet","IMMUNE","PT",FALSE,FALSE,277.034460745855,280.630894307847,TRUE,TRUE
"spot0.23","singlet","PT","VSM",FALSE,FALSE,266.101615574515,284.193828513766,TRUE,TRUE
"spot0.24","singlet","VSM","TAL",FALSE,FALSE,236.185713422086,237.398819709982,TRUE,TRUE
"spot0.3","singlet","CCD","VSM",FALSE,FALSE,337.584761968823,344.291747758253,TRUE,TRUE
"spot0.4","singlet","PT","VSM",FALSE,FALSE,372.216561051864,382.605513815206,TRUE,TRUE
"spot0.5","singlet","PT","PODS",FALSE,FALSE,405.17867224233,405.633410334593,TRUE,TRUE
